region,market,account_type,funnel,ds,X,y,anomaly_2021,covid_year_dummy,weekday_or_weekend,Month of Ds,AOV,ROAS
North America,Canada,-,Brand,2019-12-13,1715.6100000000001,603.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2019-12-14,718.0999999999999,30.0,0,0,1,December,42.32,26.36
North America,Canada,-,Brand,2019-12-15,613.57,51.0,0,0,1,December,42.32,26.36
North America,Canada,-,Brand,2019-12-16,2006.1,954.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2019-12-17,1667.0700000000002,902.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2019-12-18,1388.96,741.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2019-12-19,1475.2699999999998,756.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2019-12-20,1392.2499999999998,551.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2019-12-21,623.6999999999999,36.0,0,0,1,December,42.32,26.36
North America,Canada,-,Brand,2019-12-22,413.47,20.0,0,0,1,December,42.32,26.36
North America,Canada,-,Brand,2019-12-23,1342.0199999999998,586.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2019-12-24,1.03,81.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2019-12-25,0.0,3.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2019-12-26,545.18,70.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2019-12-27,828.6300000000001,314.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2019-12-28,476.52000000000004,64.0,0,0,1,December,42.32,26.36
North America,Canada,-,Brand,2019-12-29,359.64000000000004,17.0,0,0,1,December,42.32,26.36
North America,Canada,-,Brand,2019-12-30,2166.91,508.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2019-12-31,2987.67,194.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2020-01-01,0.0,15.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-02,863.83,493.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-03,1948.56,491.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-04,694.7199999999999,34.0,0,1,1,January,42.32,26.36
North America,Canada,-,Brand,2020-01-05,354.4800000000001,45.0,0,1,1,January,42.32,26.36
North America,Canada,-,Brand,2020-01-06,2371.82,627.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-07,2361.1900000000005,605.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-08,1258.17,613.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-09,1948.8899999999999,619.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-10,1159.36,534.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-11,472.43,19.0,0,1,1,January,42.32,26.36
North America,Canada,-,Brand,2020-01-12,294.12,41.0,0,1,1,January,42.32,26.36
North America,Canada,-,Brand,2020-01-13,1618.42,631.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-14,1324.66,609.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-15,1123.8700000000001,561.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-16,1188.1699999999998,560.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-17,1058.8200000000002,499.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-18,358.0600000000001,21.0,0,1,1,January,42.32,26.36
North America,Canada,-,Brand,2020-01-19,367.86,72.0,0,1,1,January,42.32,26.36
North America,Canada,-,Brand,2020-01-20,920.2800000000001,628.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-21,973.0899999999999,735.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-22,836.9200000000001,600.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-23,748.0199999999999,601.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-24,685.9499999999999,562.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-25,257.32000000000005,33.0,0,1,1,January,42.32,26.36
North America,Canada,-,Brand,2020-01-26,270.6700000000001,52.0,0,1,1,January,42.32,26.36
North America,Canada,-,Brand,2020-01-27,754.47,811.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-28,700.6600000000001,708.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-29,696.1600000000001,705.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-30,654.3000000000001,616.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-01-31,650.49,534.0,0,1,0,January,42.32,26.36
North America,Canada,-,Brand,2020-02-01,242.2,38.0,0,1,1,February,42.32,26.36
North America,Canada,-,Brand,2020-02-02,247.49,31.0,0,1,1,February,42.32,26.36
North America,Canada,-,Brand,2020-02-03,693.57,699.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-04,840.19,792.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-05,794.5600000000001,711.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-06,685.5900000000001,721.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-07,697.61,616.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-08,388.71000000000004,28.0,0,1,1,February,42.32,26.36
North America,Canada,-,Brand,2020-02-09,445.71000000000004,33.0,0,1,1,February,42.32,26.36
North America,Canada,-,Brand,2020-02-10,1270.8400000000001,758.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-11,1727.4300000000003,727.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-12,1925.12,734.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-13,1800.86,801.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-14,1507.34,609.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-15,631.31,43.0,0,1,1,February,42.32,26.36
North America,Canada,-,Brand,2020-02-16,508.05999999999995,25.0,0,1,1,February,42.32,26.36
North America,Canada,-,Brand,2020-02-17,1250.9099999999999,194.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-18,2525.87,835.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-19,2188.44,739.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-20,2204.62,763.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-21,1920.81,721.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-22,699.91,77.0,0,1,1,February,42.32,26.36
North America,Canada,-,Brand,2020-02-23,541.64,53.0,0,1,1,February,42.32,26.36
North America,Canada,-,Brand,2020-02-24,2368.51,759.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-25,1668.38,827.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-26,1602.66,872.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-27,1305.1,829.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-28,834.4499999999999,730.0,0,1,0,February,42.32,26.36
North America,Canada,-,Brand,2020-02-29,459.23,89.0,0,1,1,February,42.32,26.36
North America,Canada,-,Brand,2020-03-01,416.59999999999997,40.0,0,1,1,March,42.32,26.36
North America,Canada,-,Brand,2020-03-02,1510.6200000000001,863.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-03,1226.52,829.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-04,1085.1100000000001,822.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-05,891.9699999999999,768.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-06,683.3600000000001,705.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-07,354.55999999999995,90.0,0,1,1,March,42.32,26.36
North America,Canada,-,Brand,2020-03-08,223.04,31.0,0,1,1,March,42.32,26.36
North America,Canada,-,Brand,2020-03-09,1679.84,875.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-10,1695.72,947.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-11,1720.5499999999997,710.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-12,1683.5400000000002,737.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-13,1523.99,707.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-14,553.55,105.0,0,1,1,March,42.32,26.36
North America,Canada,-,Brand,2020-03-15,398.62999999999994,63.0,0,1,1,March,42.32,26.36
North America,Canada,-,Brand,2020-03-16,2141.72,938.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-17,2034.4900000000002,755.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-18,2182.33,744.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-19,2263.53,803.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-20,2332.6,686.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-21,706.17,110.0,0,1,1,March,42.32,26.36
North America,Canada,-,Brand,2020-03-22,588.09,61.0,0,1,1,March,42.32,26.36
North America,Canada,-,Brand,2020-03-23,1772.71,726.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-24,2301.5800000000004,754.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-25,2207.57,569.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-26,2301.8399999999997,542.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-27,2156.72,557.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-28,586.0799999999998,67.0,0,1,1,March,42.32,26.36
North America,Canada,-,Brand,2020-03-29,571.2600000000001,65.0,0,1,1,March,42.32,26.36
North America,Canada,-,Brand,2020-03-30,1646.07,623.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-03-31,1472.29,597.0,0,1,0,March,42.32,26.36
North America,Canada,-,Brand,2020-04-01,1301.0300000000002,605.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-02,1286.3200000000002,713.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-03,1470.4,594.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-04,426.61,84.0,0,1,1,April,42.32,26.36
North America,Canada,-,Brand,2020-04-05,366.81,124.0,0,1,1,April,42.32,26.36
North America,Canada,-,Brand,2020-04-06,1372.84,669.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-07,1308.7599999999998,587.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-08,1852.1999999999998,632.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-09,1710.09,582.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-10,766.46,129.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-11,469.4200000000001,107.0,0,1,1,April,42.32,26.36
North America,Canada,-,Brand,2020-04-12,337.41,89.0,0,1,1,April,42.32,26.36
North America,Canada,-,Brand,2020-04-13,1501.07,707.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-14,1793.9699999999998,821.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-15,2243.11,893.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-16,2056.44,888.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-17,2195.63,636.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-18,687.8899999999998,70.0,0,1,1,April,42.32,26.36
North America,Canada,-,Brand,2020-04-19,582.78,140.0,0,1,1,April,42.32,26.36
North America,Canada,-,Brand,2020-04-20,1577.86,816.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-21,2480.2199999999993,831.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-22,2333.02,750.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-23,2694.3799999999997,809.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-24,3255.14,780.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-25,1314.73,151.0,0,1,1,April,42.32,26.36
North America,Canada,-,Brand,2020-04-26,1040.56,146.0,0,1,1,April,42.32,26.36
North America,Canada,-,Brand,2020-04-27,3180.12,982.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-28,3693.47,773.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-29,3285.24,750.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-04-30,3189.57,694.0,0,1,0,April,42.32,26.36
North America,Canada,-,Brand,2020-05-01,3199.45,799.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-02,1283.49,93.0,0,1,1,May,42.32,26.36
North America,Canada,-,Brand,2020-05-03,1082.4699999999998,121.0,0,1,1,May,42.32,26.36
North America,Canada,-,Brand,2020-05-04,3023.26,969.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-05,2887.6,904.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-06,2888.74,907.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-07,2319.68,825.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-08,2746.99,714.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-09,1141.59,111.0,0,1,1,May,42.32,26.36
North America,Canada,-,Brand,2020-05-10,806.9299999999998,142.0,0,1,1,May,42.32,26.36
North America,Canada,-,Brand,2020-05-11,3437.72,913.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-12,2823.6100000000006,884.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-13,2409.4700000000003,764.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-14,3273.7999999999997,745.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-15,1859.01,745.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-16,392.20000000000005,57.0,0,1,1,May,42.32,26.36
North America,Canada,-,Brand,2020-05-17,294.75999999999993,61.0,0,1,1,May,42.32,26.36
North America,Canada,-,Brand,2020-05-18,454.90999999999997,235.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-19,1602.2900000000002,1040.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-20,1815.97,1038.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-21,1858.1200000000003,939.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-22,1639.8300000000002,745.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-23,468.51,43.0,0,1,1,May,42.32,26.36
North America,Canada,-,Brand,2020-05-24,362.95,49.0,0,1,1,May,42.32,26.36
North America,Canada,-,Brand,2020-05-25,94.66,701.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-26,1611.39,869.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-27,1514.59,917.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-28,1344.31,983.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-29,1171.57,730.0,0,1,0,May,42.32,26.36
North America,Canada,-,Brand,2020-05-30,439.08,86.0,0,1,1,May,42.32,26.36
North America,Canada,-,Brand,2020-05-31,314.94000000000005,160.0,0,1,1,May,42.32,26.36
North America,Canada,-,Brand,2020-06-01,1100.4799999999998,1138.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-02,1062.92,943.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-03,1109.86,973.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-04,1013.6999999999999,983.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-05,1157.7700000000002,834.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-06,498.7200000000001,78.0,0,1,1,June,42.32,26.36
North America,Canada,-,Brand,2020-06-07,285.66999999999996,160.0,0,1,1,June,42.32,26.36
North America,Canada,-,Brand,2020-06-08,964.18,1194.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-09,1174.23,1011.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-10,995.7200000000001,940.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-11,1031.38,982.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-12,956.9000000000001,796.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-13,341.58,67.0,0,1,1,June,42.32,26.36
North America,Canada,-,Brand,2020-06-14,275.17,84.0,0,1,1,June,42.32,26.36
North America,Canada,-,Brand,2020-06-15,1206.38,977.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-16,1168.0800000000002,1047.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-17,1145.76,1079.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-18,1182.9900000000002,998.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-19,1043.5400000000002,787.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-20,396.7299999999999,57.0,0,1,1,June,42.32,26.36
North America,Canada,-,Brand,2020-06-21,351.59999999999997,62.0,0,1,1,June,42.32,26.36
North America,Canada,-,Brand,2020-06-22,1154.31,1061.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-23,1297.3099999999997,1056.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-24,1281.6100000000004,788.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-25,1306.2300000000002,1011.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-26,1251.83,891.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-27,426.95,49.0,0,1,1,June,42.32,26.36
North America,Canada,-,Brand,2020-06-28,429.94,62.0,0,1,1,June,42.32,26.36
North America,Canada,-,Brand,2020-06-29,1577.02,893.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-06-30,1504.5600000000002,876.0,0,1,0,June,42.32,26.36
North America,Canada,-,Brand,2020-07-01,938.8799999999999,255.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-02,1649.9700000000003,959.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-03,1464.1000000000001,624.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-04,596.5599999999998,68.0,0,1,1,July,42.32,26.36
North America,Canada,-,Brand,2020-07-05,622.6699999999997,107.0,0,1,1,July,42.32,26.36
North America,Canada,-,Brand,2020-07-06,1825.2399999999998,826.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-07,1944.09,993.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-08,1926.6000000000001,916.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-09,1518.6699999999996,939.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-10,1811.2200000000003,677.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-11,998.6499999999997,78.0,0,1,1,July,42.32,26.36
North America,Canada,-,Brand,2020-07-12,1043.35,98.0,0,1,1,July,42.32,26.36
North America,Canada,-,Brand,2020-07-13,2991.8600000000006,956.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-14,3311.4699999999993,911.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-15,2979.72,1007.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-16,2402.5099999999998,887.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-17,2461.1599999999994,618.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-18,891.2099999999999,42.0,0,1,1,July,42.32,26.36
North America,Canada,-,Brand,2020-07-19,993.5599999999998,56.0,0,1,1,July,42.32,26.36
North America,Canada,-,Brand,2020-07-20,2061.5,799.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-21,2101.2700000000004,820.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-22,2433.55,813.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-23,1811.9399999999996,705.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-24,1452.2400000000002,647.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-25,452.88,78.0,0,1,1,July,42.32,26.36
North America,Canada,-,Brand,2020-07-26,396.5000000000001,151.0,0,1,1,July,42.32,26.36
North America,Canada,-,Brand,2020-07-27,1807.77,699.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-28,1803.5900000000001,751.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-29,1613.3700000000001,701.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-30,1976.93,663.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-07-31,1725.02,488.0,0,1,0,July,42.32,26.36
North America,Canada,-,Brand,2020-08-01,756.7900000000002,41.0,0,1,1,August,42.32,26.36
North America,Canada,-,Brand,2020-08-02,529.52,49.0,0,1,1,August,42.32,26.36
North America,Canada,-,Brand,2020-08-03,1494.71,298.0,0,1,0,August,42.32,26.36
North America,Canada,-,Brand,2020-08-04,2618.9000000000005,669.0,0,1,0,August,42.32,26.36
North America,Canada,-,Brand,2020-08-05,2151.79,733.0,0,1,0,August,42.32,26.36
North America,Canada,-,Brand,2020-08-06,1594.8,739.0,0,1,0,August,42.32,26.36
North America,Canada,-,Brand,2020-08-07,1293.07,605.0,0,1,0,August,42.32,26.36
North America,Canada,-,Brand,2020-08-08,407.5400000000001,40.0,0,1,1,August,42.32,26.36
North America,Canada,-,Brand,2020-08-09,379.1899999999999,60.0,0,1,1,August,42.32,26.36
North America,Canada,-,Brand,2020-08-10,1254.1699999999998,804.0,0,1,0,August,42.32,26.36
