,ds,region,market,account_type,funnel,Identifier,X,y,anomaly_2021,covid_year_dummy,Covid_Year_Dummy,weekday_or_weekend,Month of Ds,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,new_confirmed,floor,AOV,ROAS,cap
774,2019-09-23,Canada,Canada,-,Brand,L,1590.7000000000003,462.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,990.8046313799623
775,2019-09-24,Canada,Canada,-,Brand,L,1779.5300000000002,378.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1108.4218052930057
776,2019-09-25,Canada,Canada,-,Brand,L,1406.15,441.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,875.8533553875236
777,2019-09-26,Canada,Canada,-,Brand,L,1344.97,475.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,837.7459640831759
778,2019-09-27,Canada,Canada,-,Brand,L,1232.96,333.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,767.977920604915
779,2019-09-28,Canada,Canada,-,Brand,L,572.52,8.0,0.0,0.0,0.0,2.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,356.6074480151228
780,2019-09-29,Canada,Canada,-,Brand,L,574.8600000000001,26.0,0.0,0.0,0.0,2.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,358.0649716446125
781,2019-09-30,Canada,Canada,-,Brand,L,1112.24,378.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,692.7846502835538
782,2019-10-01,Canada,Canada,-,Brand,L,895.97,404.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,558.075831758034
783,2019-10-02,Canada,Canada,-,Brand,L,859.8699999999998,460.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,535.5901039697541
784,2019-10-03,Canada,Canada,-,Brand,L,1564.28,467.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,974.3483175803402
785,2019-10-04,Canada,Canada,-,Brand,L,943.63,358.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,587.7619754253308
786,2019-10-05,Canada,Canada,-,Brand,L,271.5,9.0,0.0,0.0,0.0,2.0,OctoberOctober,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,169.1101134215501
787,2019-10-06,Canada,Canada,-,Brand,L,256.93,13.0,0.0,0.0,0.0,2.0,OctoberOctober,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,160.03484877126652
788,2019-10-07,Canada,Canada,-,Brand,L,1356.2400000000002,372.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,844.7657466918716
789,2019-10-08,Canada,Canada,-,Brand,L,1271.5799999999997,455.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,792.0332892249526
790,2019-10-09,Canada,Canada,-,Brand,L,1191.94,376.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,742.4276559546314
791,2019-10-10,Canada,Canada,-,Brand,L,1189.1200000000001,385.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,740.6711531190927
792,2019-10-11,Canada,Canada,-,Brand,L,971.87,311.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,605.3519187145558
793,2019-10-12,Canada,Canada,-,Brand,L,366.79999999999995,6.0,0.0,0.0,0.0,2.0,OctoberOctober,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,228.46994328922491
794,2019-10-13,Canada,Canada,-,Brand,L,286.84999999999997,17.0,0.0,0.0,0.0,2.0,OctoberOctober,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,178.6712192816635
795,2019-10-14,Canada,Canada,-,Brand,L,408.22,79.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,254.26935727788282
796,2019-10-15,Canada,Canada,-,Brand,L,1812.4400000000003,360.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1128.9205671077507
797,2019-10-16,Canada,Canada,-,Brand,L,1188.37,415.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,740.2039981096407
798,2019-10-17,Canada,Canada,-,Brand,L,1841.38,503.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1146.9465217391305
799,2019-10-18,Canada,Canada,-,Brand,L,2065.15,482.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1286.3268903591681
800,2019-10-19,Canada,Canada,-,Brand,L,314.2,9.0,0.0,0.0,0.0,2.0,OctoberOctober,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,195.70680529300566
801,2019-10-20,Canada,Canada,-,Brand,L,371.37,35.0,0.0,0.0,0.0,2.0,OctoberOctober,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,231.31647448015124
802,2019-10-21,Canada,Canada,-,Brand,L,1328.2,422.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,827.3003780718336
803,2019-10-22,Canada,Canada,-,Brand,L,1430.2800000000002,414.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,890.8832892249528
804,2019-10-23,Canada,Canada,-,Brand,L,1108.6599999999999,416.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,690.5547637051038
805,2019-10-24,Canada,Canada,-,Brand,L,1468.98,425.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,914.9884877126653
806,2019-10-25,Canada,Canada,-,Brand,L,1299.19,404.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,809.2308223062381
807,2019-10-26,Canada,Canada,-,Brand,L,462.78,13.0,0.0,0.0,0.0,2.0,OctoberOctober,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,288.2533270321361
808,2019-10-27,Canada,Canada,-,Brand,L,423.82,15.0,0.0,0.0,0.0,2.0,OctoberOctober,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,263.98618147448013
809,2019-10-28,Canada,Canada,-,Brand,L,1663.9399999999998,357.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1036.4238752362949
810,2019-10-29,Canada,Canada,-,Brand,L,1790.94,377.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1115.5287901701322
811,2019-10-30,Canada,Canada,-,Brand,L,1574.61,423.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,980.7825992438562
812,2019-10-31,Canada,Canada,-,Brand,L,2278.75,456.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1419.3726370510396
813,2019-11-01,Canada,Canada,-,Brand,L,2166.26,358.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1349.3056143667297
814,2019-11-02,Canada,Canada,-,Brand,L,1562.48,26.0,0.0,0.0,0.0,2.0,NovemberNovember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,973.2271455576561
815,2019-11-03,Canada,Canada,-,Brand,L,887.3800000000001,81.0,0.0,0.0,0.0,2.0,NovemberNovember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,552.7253497164461
816,2019-11-04,Canada,Canada,-,Brand,L,3961.1800000000003,501.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,2467.3134404536863
817,2019-11-05,Canada,Canada,-,Brand,L,3393.8500000000004,549.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,2113.93870510397
818,2019-11-06,Canada,Canada,-,Brand,L,3257.2700000000004,462.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,2028.8666635160682
819,2019-11-07,Canada,Canada,-,Brand,L,3282.74,535.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,2044.7312476370507
820,2019-11-08,Canada,Canada,-,Brand,L,3000.39,487.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1868.8629584120981
821,2019-11-09,Canada,Canada,-,Brand,L,13.28,8.0,0.0,0.0,0.0,2.0,NovemberNovember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,8.271758034026464
822,2019-11-10,Canada,Canada,-,Brand,L,0.0,7.0,0.0,0.0,0.0,1.0,November,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
823,2019-11-11,Canada,Canada,-,Brand,L,3781.29,428.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,2355.264754253308
824,2019-11-12,Canada,Canada,-,Brand,L,2841.1,590.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1769.645463137996
825,2019-11-13,Canada,Canada,-,Brand,L,2700.57,610.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1682.1130718336485
826,2019-11-14,Canada,Canada,-,Brand,L,1048.9900000000002,578.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,653.3879111531191
827,2019-11-15,Canada,Canada,-,Brand,L,1261.9799999999998,498.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,786.0537051039696
828,2019-11-16,Canada,Canada,-,Brand,L,414.78000000000003,22.0,0.0,0.0,0.0,2.0,NovemberNovember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,258.35540642722117
829,2019-11-17,Canada,Canada,-,Brand,L,375.32,21.0,0.0,0.0,0.0,2.0,NovemberNovember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,233.77682419659735
830,2019-11-18,Canada,Canada,-,Brand,L,1366.8600000000001,559.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,851.380661625709
831,2019-11-19,Canada,Canada,-,Brand,L,1217.52,661.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,758.3607561436672
832,2019-11-20,Canada,Canada,-,Brand,L,1085.6399999999999,528.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,676.2162192816634
833,2019-11-21,Canada,Canada,-,Brand,L,961.8599999999999,554.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,599.1169565217391
834,2019-11-22,Canada,Canada,-,Brand,L,837.3199999999999,555.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,521.5443100189036
835,2019-11-23,Canada,Canada,-,Brand,L,294.13,70.0,0.0,0.0,0.0,2.0,NovemberNovember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,183.2057372400756
836,2019-11-24,Canada,Canada,-,Brand,L,272.37,59.0,0.0,0.0,0.0,2.0,NovemberNovember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,169.65201323251418
837,2019-11-25,Canada,Canada,-,Brand,L,1013.09,619.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,631.0267580340264
838,2019-11-26,Canada,Canada,-,Brand,L,931.48,571.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,580.1940642722117
839,2019-11-27,Canada,Canada,-,Brand,L,886.2099999999999,546.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,551.9965879017013
840,2019-11-28,Canada,Canada,-,Brand,L,860.8399999999999,534.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,536.1942911153118
841,2019-11-29,Canada,Canada,-,Brand,L,724.5300000000001,419.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,451.2904253308129
842,2019-11-30,Canada,Canada,-,Brand,L,263.61,35.0,0.0,0.0,0.0,2.0,NovemberNovember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,164.1956427221172
843,2019-12-01,Canada,Canada,-,Brand,L,297.8299999999999,49.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,185.51036862003775
844,2019-12-02,Canada,Canada,-,Brand,L,1378.54,494.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,858.6558223062381
845,2019-12-03,Canada,Canada,-,Brand,L,1343.0200000000002,618.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,836.5313610586013
846,2019-12-04,Canada,Canada,-,Brand,L,1246.2,643.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,776.224763705104
847,2019-12-05,Canada,Canada,-,Brand,L,1178.53,657.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,734.0749243856332
848,2019-12-06,Canada,Canada,-,Brand,L,1240.22,577.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,772.4999810964083
849,2019-12-07,Canada,Canada,-,Brand,L,389.53,36.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,242.627854442344
850,2019-12-08,Canada,Canada,-,Brand,L,319.0400000000001,52.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,198.7215122873346
851,2019-12-09,Canada,Canada,-,Brand,L,1600.66,819.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,997.0084499054822
852,2019-12-10,Canada,Canada,-,Brand,L,1967.98,736.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1225.8022873345935
853,2019-12-11,Canada,Canada,-,Brand,L,2150.54,706.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1339.5140453686201
854,2019-12-12,Canada,Canada,-,Brand,L,1795.2,818.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1118.1822306238187
855,2019-12-13,Canada,Canada,-,Brand,L,1715.6100000000001,603.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1068.6077410207938
856,2019-12-14,Canada,Canada,-,Brand,L,718.0999999999999,30.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,447.2853497164461
857,2019-12-15,Canada,Canada,-,Brand,L,613.57,51.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,382.1763988657845
858,2019-12-16,Canada,Canada,-,Brand,L,2006.1,954.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1249.5462192816633
859,2019-12-17,Canada,Canada,-,Brand,L,1667.0700000000002,902.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1038.3734688090738
860,2019-12-18,Canada,Canada,-,Brand,L,1388.96,741.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,865.1461625708885
861,2019-12-19,Canada,Canada,-,Brand,L,1475.2699999999998,756.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,918.906361058601
862,2019-12-20,Canada,Canada,-,Brand,L,1392.2499999999998,551.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,867.1954158790168
863,2019-12-21,Canada,Canada,-,Brand,L,623.6999999999999,36.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,388.48610586011335
864,2019-12-22,Canada,Canada,-,Brand,L,413.47,20.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,257.53944234404537
865,2019-12-23,Canada,Canada,-,Brand,L,1342.0199999999998,586.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,835.9084877126652
866,2019-12-24,Canada,Canada,-,Brand,L,1.03,81.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,0.6415595463137996
867,2019-12-25,Canada,Canada,-,Brand,L,0.0,3.0,0.0,0.0,0.0,0.0,December,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,3309.8742247854957
868,2019-12-26,Canada,Canada,-,Brand,L,545.18,70.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,339.57809073724
869,2019-12-27,Canada,Canada,-,Brand,L,828.6300000000001,314.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,516.1315406427221
870,2019-12-28,Canada,Canada,-,Brand,L,476.52000000000004,64.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,296.811606805293
871,2019-12-29,Canada,Canada,-,Brand,L,359.64000000000004,17.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,224.0101701323252
872,2019-12-30,Canada,Canada,-,Brand,L,2166.91,508.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1349.7104820415877
873,2019-12-31,Canada,Canada,-,Brand,L,2987.67,194.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1860.9400094517957
874,2020-01-01,Canada,Canada,-,Brand,L,0.0,15.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,3309.8742247854957
875,2020-01-02,Canada,Canada,-,Brand,L,863.83,493.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,538.0566824196598
876,2020-01-03,Canada,Canada,-,Brand,L,1948.56,491.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1213.7060869565216
877,2020-01-04,Canada,Canada,-,Brand,L,694.7199999999999,34.0,0.0,0.0,2.0,2.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,432.72257088846874
878,2020-01-05,Canada,Canada,-,Brand,L,354.4800000000001,45.0,0.0,0.0,2.0,2.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,220.79614366729683
879,2020-01-06,Canada,Canada,-,Brand,L,2371.82,627.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1477.343459357278
880,2020-01-07,Canada,Canada,-,Brand,L,2361.1900000000005,605.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1470.7223156899813
881,2020-01-08,Canada,Canada,-,Brand,L,1258.17,613.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,783.6805576559547
882,2020-01-09,Canada,Canada,-,Brand,L,1948.8899999999999,619.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1213.9116351606804
883,2020-01-10,Canada,Canada,-,Brand,L,1159.36,534.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,722.1344423440453
884,2020-01-11,Canada,Canada,-,Brand,L,472.43,19.0,0.0,0.0,2.0,2.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,294.2640548204159
885,2020-01-12,Canada,Canada,-,Brand,L,294.12,41.0,0.0,0.0,2.0,2.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,183.19950850661627
886,2020-01-13,Canada,Canada,-,Brand,L,1618.42,631.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1008.0706805293006
887,2020-01-14,Canada,Canada,-,Brand,L,1324.66,609.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,825.0954064272213
888,2020-01-15,Canada,Canada,-,Brand,L,1123.8700000000001,561.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,700.0286672967865
889,2020-01-16,Canada,Canada,-,Brand,L,1188.1699999999998,560.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,740.0794234404535
890,2020-01-17,Canada,Canada,-,Brand,L,1058.8200000000002,499.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,659.5107561436674
891,2020-01-18,Canada,Canada,-,Brand,L,358.0600000000001,21.0,0.0,0.0,2.0,2.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,223.02603024574674
892,2020-01-19,Canada,Canada,-,Brand,L,367.86,72.0,0.0,0.0,2.0,2.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,229.13018903591683
893,2020-01-20,Canada,Canada,-,Brand,L,920.2800000000001,628.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,573.2178827977316
894,2020-01-21,Canada,Canada,-,Brand,L,973.0899999999999,735.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,606.1118241965974
895,2020-01-22,Canada,Canada,-,Brand,L,836.9200000000001,600.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,521.2951606805293
896,2020-01-23,Canada,Canada,-,Brand,L,748.0199999999999,601.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,465.921720226843
897,2020-01-24,Canada,Canada,-,Brand,L,685.9499999999999,562.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,1,0,42.32,26.36,427.2599716446124
898,2020-01-25,Canada,Canada,-,Brand,L,257.32000000000005,33.0,0.0,0.0,2.0,2.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,1,2,0,42.32,26.36,160.2777693761815
899,2020-01-26,Canada,Canada,-,Brand,L,270.6700000000001,52.0,0.0,0.0,2.0,2.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,168.59312854442348
900,2020-01-27,Canada,Canada,-,Brand,L,754.47,811.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,2,0,42.32,26.36,469.93925330812857
901,2020-01-28,Canada,Canada,-,Brand,L,700.6600000000001,708.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,1,0,42.32,26.36,436.42243856332703
902,2020-01-29,Canada,Canada,-,Brand,L,696.1600000000001,705.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,433.6195085066163
903,2020-01-30,Canada,Canada,-,Brand,L,654.3000000000001,616.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,407.54603024574675
904,2020-01-31,Canada,Canada,-,Brand,L,650.49,534.0,0.0,0.0,2.0,0.0,JanuaryJanuary,0,0.0,0.0,0.5,0.5,0,2,0,42.32,26.36,405.1728827977315
905,2020-02-01,Canada,Canada,-,Brand,L,242.2,38.0,0.0,0.0,2.0,2.0,FebruaryFebruary,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,150.85992438563326
906,2020-02-02,Canada,Canada,-,Brand,L,247.49,31.0,0.0,0.0,2.0,2.0,FebruaryFebruary,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,154.15492438563328
907,2020-02-03,Canada,Canada,-,Brand,L,693.57,699.0,0.0,0.0,2.0,0.0,FebruaryFebruary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,432.0062665406427
908,2020-02-04,Canada,Canada,-,Brand,L,840.19,792.0,0.0,0.0,2.0,0.0,FebruaryFebruary,0,0.0,0.0,0.5,0.5,0,2,0,42.32,26.36,523.3319565217391
909,2020-02-05,Canada,Canada,-,Brand,L,794.5600000000001,711.0,0.0,0.0,2.0,0.0,FebruaryFebruary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,494.9102457466919
910,2020-02-06,Canada,Canada,-,Brand,L,685.5900000000001,721.0,0.0,0.0,2.0,0.0,FebruaryFebruary,0,0.0,0.0,0.5,0.5,0,2,0,42.32,26.36,427.03573724007566
911,2020-02-07,Canada,Canada,-,Brand,L,697.61,616.0,0.0,0.0,2.0,0.0,FebruaryFebruary,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,434.522674858223
