,ds,region,market,account_type,funnel,Identifier,X,y,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,anomaly_2021,covid_year_dummy,weekday_or_weekend,Nov_Dec_2018,Jul_Dec_2019,Mar_2018,Apr_2019,May_2019,Account Type,AOV,ROAS,Month of Ds,floor,cap,new_confirmed
8063,2019-10-25,Europe,Germany,-,Brand,L,3630.27,2748.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,24.69,8.13,October,0,1195.3865978128797,0
8064,2019-10-25,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,37.09,12.42,October,0,451.50402194122034,0
8065,2019-10-25,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,41.72,11.79,October,0,451.50402194122034,0
8066,2019-10-25,Europe,Poland,-,Brand,L,212.52,788.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,20.26,34.73,October,0,364.3050148075024,0
8067,2019-10-25,Europe,Poland,-,Non_Brand,L,1798.8400000000001,198.0,0,1067.2400000000002,731.6,0.5932934557826155,0.4067065442173845,0,0,0,0,0,1,0,0,0,-,19.2,14.67,October,0,1374.4261875000002,0
8068,2019-10-25,Europe,UK,-,Brand,L,2847.0899999999997,1432.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,23.16,6.01,October,0,738.8173963730569,0
8069,2019-10-25,Europe,UK,-,Non_Brand,L,3825.38,128.0,0,2588.68,1236.7,0.6767118560770433,0.3232881439229567,0,0,0,0,0,1,0,0,0,-,24.36,5.37,October,0,843.2795812807882,0
8070,2019-10-26,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,76.01,28.37,October,0,451.50402194122034,0
8071,2019-10-26,Europe,France,-,Brand,L,399.27000000000004,17.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,35.97,7.83,October,0,86.91365304420351,0
8072,2019-10-26,Europe,France,-,Non_Brand,L,21.130000000000003,0.0,0,0.0,21.130000000000003,0.0,1.0,1,0,0,1,0,1,0,0,0,-,31.04,5.57,October,0,3.791691365979382,0
8073,2019-10-26,Europe,Germany,-,Brand,L,494.92999999999995,98.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,24.69,8.13,October,0,162.97208991494531,0
8074,2019-10-26,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,37.09,12.42,October,0,451.50402194122034,0
8075,2019-10-26,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,41.72,11.79,October,0,451.50402194122034,0
8076,2019-10-26,Europe,Poland,-,Brand,L,26.97,21.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,20.26,34.73,October,0,46.23238400789732,0
8077,2019-10-26,Europe,Poland,-,Non_Brand,L,0.0,2.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,19.2,14.67,October,0,451.50402194122034,0
8078,2019-10-26,Europe,UK,-,Brand,L,839.4300000000001,123.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,23.16,6.01,October,0,217.83136010362693,0
8079,2019-10-26,Europe,UK,-,Non_Brand,L,417.61,6.0,0,36.870000000000005,380.74,0.08828811570604153,0.9117118842939584,1,0,0,1,0,1,0,0,0,-,24.36,5.37,October,0,92.0593472906404,0
8080,2019-10-27,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,76.01,28.37,October,0,451.50402194122034,0
8081,2019-10-27,Europe,France,-,Brand,L,310.99,21.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,35.97,7.83,October,0,67.69673894912427,0
8082,2019-10-27,Europe,France,-,Non_Brand,L,22.650000000000002,0.0,0,0.69,21.96,0.03,0.97,1,0,0,1,0,1,0,0,0,-,31.04,5.57,October,0,4.0644490979381445,0
8083,2019-10-27,Europe,Germany,-,Brand,L,481.48,77.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,24.69,8.13,October,0,158.5432320777643,0
8084,2019-10-27,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,37.09,12.42,October,0,451.50402194122034,0
8085,2019-10-27,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,41.72,11.79,October,0,451.50402194122034,0
8086,2019-10-27,Europe,Poland,-,Brand,L,38.010000000000005,51.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,20.26,34.73,October,0,65.15731984205331,0
8087,2019-10-27,Europe,Poland,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,19.2,14.67,October,0,451.50402194122034,0
8088,2019-10-27,Europe,UK,-,Brand,L,825.13,222.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,23.16,6.01,October,0,214.1205224525043,0
8089,2019-10-27,Europe,UK,-,Non_Brand,L,443.46999999999997,7.0,0,52.11,391.36,0.11750512999751955,0.8824948700024804,1,0,0,1,0,1,0,0,0,-,24.36,5.37,October,0,97.76001231527094,0
8090,2019-10-28,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,76.01,28.37,October,0,451.50402194122034,0
8091,2019-10-28,Europe,France,-,Brand,L,1114.74,769.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,35.97,7.83,October,0,242.65816513761467,0
8092,2019-10-28,Europe,France,-,Non_Brand,L,1226.7800000000002,63.0,0,793.9700000000001,432.81000000000006,0.6471983566735682,0.3528016433264318,0,0,0,0,0,1,0,0,0,-,31.04,5.57,October,0,220.14061211340214,0
8093,2019-10-28,Europe,Germany,-,Brand,L,3329.37,3168.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,24.69,8.13,October,0,1096.3053098420414,0
8094,2019-10-28,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,37.09,12.42,October,0,451.50402194122034,0
8095,2019-10-28,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,41.72,11.79,October,0,451.50402194122034,0
8096,2019-10-28,Europe,Poland,-,Brand,L,237.36,1239.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,20.26,34.73,October,0,406.8861204343534,0
8097,2019-10-28,Europe,Poland,-,Non_Brand,L,2109.9,215.0,0,1314.8600000000001,795.0400000000001,0.6231859329826058,0.37681406701739417,0,0,0,0,0,1,0,0,0,-,19.2,14.67,October,0,1612.09546875,0
8098,2019-10-28,Europe,UK,-,Brand,L,2937.29,1988.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,23.16,6.01,October,0,762.2242184801381,0
8099,2019-10-28,Europe,UK,-,Non_Brand,L,6501.7699999999995,214.0,0,4572.07,1929.7,0.7032038967850293,0.29679610321497074,0,0,0,0,0,1,0,0,0,-,24.36,5.37,October,0,1433.271958128079,0
8100,2019-10-29,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,76.01,28.37,October,0,451.50402194122034,0
8101,2019-10-29,Europe,France,-,Brand,L,1143.6100000000001,755.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,35.97,7.83,October,0,248.9426271893245,0
8102,2019-10-29,Europe,France,-,Non_Brand,L,1065.34,55.0,0,665.4899999999999,399.85,0.624673813054987,0.37532618694501296,0,0,0,0,0,1,0,0,0,-,31.04,5.57,October,0,191.17086984536084,0
8103,2019-10-29,Europe,Germany,-,Brand,L,3347.13,3143.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,24.69,8.13,October,0,1102.1533778857838,0
8104,2019-10-29,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,37.09,12.42,October,0,451.50402194122034,0
8105,2019-10-29,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,41.72,11.79,October,0,451.50402194122034,0
8106,2019-10-29,Europe,Poland,-,Brand,L,235.20999999999998,1032.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,20.26,34.73,October,0,403.20055774925953,0
8107,2019-10-29,Europe,Poland,-,Non_Brand,L,2334.37,262.0,0,1264.22,1070.1499999999999,0.5415679605203974,0.45843203947960265,0,0,0,0,0,1,0,0,0,-,19.2,14.67,October,0,1783.6045781250002,0
8108,2019-10-29,Europe,UK,-,Brand,L,2770.5199999999995,1848.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,23.16,6.01,October,0,718.947547495682,0
8109,2019-10-29,Europe,UK,-,Non_Brand,L,5521.7,164.0,0,3346.75,2174.95,0.6061086259666407,0.3938913740333593,0,0,0,0,0,1,0,0,0,-,24.36,5.37,October,0,1217.2220443349754,0
8110,2019-10-30,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,76.01,28.37,October,0,451.50402194122034,0
8111,2019-10-30,Europe,France,-,Brand,L,1017.26,673.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,35.97,7.83,October,0,221.43858215179318,0
8112,2019-10-30,Europe,France,-,Non_Brand,L,1002.5400000000001,58.0,0,610.26,392.28000000000003,0.6087138667783829,0.3912861332216171,0,0,0,0,0,1,0,0,0,-,31.04,5.57,October,0,179.901668814433,0
8113,2019-10-30,Europe,Germany,-,Brand,L,3179.58,2983.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,24.69,8.13,October,0,1046.9819927095991,0
8114,2019-10-30,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,37.09,12.42,October,0,451.50402194122034,0
8115,2019-10-30,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,41.72,11.79,October,0,451.50402194122034,0
8116,2019-10-30,Europe,Poland,-,Brand,L,210.93,1020.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,20.26,34.73,October,0,361.5794126357354,0
8117,2019-10-30,Europe,Poland,-,Non_Brand,L,2238.7699999999995,252.0,0,1045.85,1192.9199999999998,0.46715383893834567,0.5328461610616544,0,0,0,0,0,1,0,0,0,-,19.2,14.67,October,0,1710.5602031249998,0
8118,2019-10-30,Europe,UK,-,Brand,L,2567.35,1761.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,23.16,6.01,October,0,666.2251079447323,0
8119,2019-10-30,Europe,UK,-,Non_Brand,L,5772.33,186.0,0,3483.06,2289.27,0.6034062501624128,0.3965937498375872,0,0,0,0,0,1,0,0,0,-,24.36,5.37,October,0,1272.471761083744,0
8120,2019-10-31,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,76.01,28.37,October,0,451.50402194122034,0
8121,2019-10-31,Europe,France,-,Brand,L,905.6400000000001,646.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,35.97,7.83,October,0,197.14098415346123,0
8122,2019-10-31,Europe,France,-,Non_Brand,L,791.73,57.0,0,482.57000000000005,309.15999999999997,0.6095133441956223,0.3904866558043777,0,0,0,0,0,1,0,0,0,-,31.04,5.57,October,0,142.07268363402062,0
8123,2019-10-31,Europe,Germany,-,Brand,L,2536.71,2292.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,24.69,8.13,October,0,835.295759416768,0
8124,2019-10-31,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,37.09,12.42,October,0,451.50402194122034,0
8125,2019-10-31,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,41.72,11.79,October,0,451.50402194122034,0
8126,2019-10-31,Europe,Poland,-,Brand,L,180.16,816.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,20.26,34.73,October,0,308.83301085883505,0
8127,2019-10-31,Europe,Poland,-,Non_Brand,L,1454.05,246.0,0,786.29,667.76,0.5407585708882088,0.4592414291117912,0,0,0,0,0,1,0,0,0,-,19.2,14.67,October,0,1110.985078125,0
8128,2019-10-31,Europe,UK,-,Brand,L,2370.45,1856.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,23.16,6.01,October,0,615.1297279792745,0
8129,2019-10-31,Europe,UK,-,Non_Brand,L,4529.82,197.0,0,2495.8500000000004,2033.97,0.5509821582314529,0.4490178417685471,0,0,0,0,0,1,0,0,0,-,24.36,5.37,October,0,998.5686945812807,0
8130,2019-11-01,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
8131,2019-11-01,Europe,France,-,Brand,L,314.74,24.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,35.97,7.83,November,0,68.51304420350293,0
8132,2019-11-01,Europe,France,-,Non_Brand,L,603.33,4.0,0,376.18,227.14999999999998,0.6235062072166145,0.37649379278338546,0,0,0,0,0,1,0,0,0,-,31.04,5.57,November,0,108.26508054123713,0
8133,2019-11-01,Europe,Germany,-,Brand,L,1400.71,664.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,24.69,8.13,November,0,461.2301458080194,0
8134,2019-11-01,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
8135,2019-11-01,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
8136,2019-11-01,Europe,Poland,-,Brand,L,33.47,39.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,20.26,34.73,November,0,57.37478282329712,0
8137,2019-11-01,Europe,Poland,-,Non_Brand,L,684.01,1.0,0,581.41,102.60000000000002,0.8500021929503955,0.14999780704960453,0,0,0,0,0,1,0,0,0,-,19.2,14.67,November,0,522.626390625,0
8138,2019-11-01,Europe,UK,-,Brand,L,1937.16,1368.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,23.16,6.01,November,0,502.69134715025905,0
8139,2019-11-01,Europe,UK,-,Non_Brand,L,4942.790000000001,156.0,0,3086.370000000001,1856.42,0.6244185975936668,0.3755814024063332,0,0,0,0,0,1,0,0,0,-,24.36,5.37,November,0,1089.6051847290644,0
8140,2019-11-02,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
8141,2019-11-02,Europe,France,-,Brand,L,381.46000000000004,28.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,35.97,7.83,November,0,83.03674728940786,0
8142,2019-11-02,Europe,France,-,Non_Brand,L,29.770000000000003,3.0,0,1.67,28.1,0.06,0.94,1,0,0,1,0,1,0,0,0,-,31.04,5.57,November,0,5.342103737113403,0
8143,2019-11-02,Europe,Germany,-,Brand,L,797.1800000000001,118.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,24.69,8.13,November,0,262.4979100850547,0
8144,2019-11-02,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
8145,2019-11-02,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
8146,2019-11-02,Europe,Poland,-,Brand,L,29.699999999999996,43.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,20.26,34.73,November,0,50.91219151036524,0
8147,2019-11-02,Europe,Poland,-,Non_Brand,L,0.0,3.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,19.2,14.67,November,0,451.50402194122034,0
8148,2019-11-02,Europe,UK,-,Brand,L,679.19,190.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,23.16,6.01,November,0,176.24921848013818,0
8149,2019-11-02,Europe,UK,-,Non_Brand,L,965.2,10.0,0,135.67999999999998,829.5200000000001,0.14057190219643595,0.859428097803564,1,0,0,1,0,1,0,0,0,-,24.36,5.37,November,0,212.77192118226606,0
8150,2019-11-03,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
8151,2019-11-03,Europe,France,-,Brand,L,350.40000000000003,25.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,35.97,7.83,November,0,76.27556296914096,0
8152,2019-11-03,Europe,France,-,Non_Brand,L,7.7700000000000005,0.0,0,0.0,7.7700000000000005,0.0,1.0,1,0,0,1,0,1,0,0,0,-,31.04,5.57,November,0,1.394294458762887,0
8153,2019-11-03,Europe,Germany,-,Brand,L,758.79,79.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,24.69,8.13,November,0,249.85673147023084,0
8154,2019-11-03,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
8155,2019-11-03,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
8156,2019-11-03,Europe,Poland,-,Brand,L,44.51,45.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,20.26,34.73,November,0,76.2997186574531,0
8157,2019-11-03,0,Poland,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,19.2,14.67,November,0,451.50402194122034,0
8158,2019-11-03,Europe,UK,-,Brand,L,648.07,231.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,1,0,0,0,-,23.16,6.01,November,0,168.17360535405874,0
8159,2019-11-03,Europe,UK,-,Non_Brand,L,863.0500000000001,15.0,0,178.15,684.9000000000001,0.20641909506981054,0.7935809049301894,1,0,0,1,0,1,0,0,0,-,24.36,5.37,November,0,190.25363300492614,0
8160,2019-11-04,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
8161,2019-11-04,Europe,France,-,Brand,L,1199.5800000000002,639.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,35.97,7.83,November,0,261.1262552126773,0
8162,2019-11-04,Europe,France,-,Non_Brand,L,1336.64,49.0,0,817.8400000000001,518.8,0.611862580799617,0.388137419200383,0,0,0,0,0,1,0,0,0,-,31.04,5.57,November,0,239.85453608247425,0
8163,2019-11-04,Europe,Germany,-,Brand,L,3975.0099999999998,3081.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,24.69,8.13,November,0,1308.9036573511544,0
8164,2019-11-04,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
8165,2019-11-04,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
8166,2019-11-04,Europe,Poland,-,Brand,L,237.40999999999997,987.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,20.26,34.73,November,0,406.97183119447175,0
8167,2019-11-04,Europe,Poland,-,Non_Brand,L,2420.75,300.0,0,1471.66,949.0900000000001,0.6079355571620366,0.3920644428379634,0,0,0,0,0,1,0,0,0,-,19.2,14.67,November,0,1849.6042968749998,0
8168,2019-11-04,Europe,UK,-,Brand,L,2295.75,1993.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,23.16,6.01,November,0,595.7451424870466,0
8169,2019-11-04,Europe,UK,-,Non_Brand,L,7273.129999999999,166.0,0,4758.4,2514.7299999999996,0.654243771251167,0.34575622874883305,0,0,0,0,0,1,0,0,0,-,24.36,5.37,November,0,1603.3131403940886,0
8170,2019-11-05,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
8171,2019-11-05,Europe,France,-,Brand,L,1232.94,656.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,35.97,7.83,November,0,268.38810675562974,0
8172,2019-11-05,Europe,France,-,Non_Brand,L,1137.31,72.0,0,686.2,451.11,0.6033535271825624,0.3966464728174376,0,0,0,0,0,1,0,0,0,-,31.04,5.57,November,0,204.0855895618557,0
8173,2019-11-05,Europe,Germany,-,Brand,L,3995.2200000000003,3270.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,24.69,8.13,November,0,1315.558469015796,0
8174,2019-11-05,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
8175,2019-11-05,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
8176,2019-11-05,Europe,Poland,-,Brand,L,226.35,1199.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,20.26,34.73,November,0,388.01261105626844,0
8177,2019-11-05,Europe,Poland,-,Non_Brand,L,2050.5200000000004,285.0,0,1349.7400000000002,700.7800000000001,0.66,0.33999999999999997,0,0,0,0,0,1,0,0,0,-,19.2,14.67,November,0,1566.7254375000002,0
8178,2019-11-05,Europe,UK,-,Brand,L,2086.97,1802.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,23.16,6.01,November,0,541.5669127806563,0
8179,2019-11-05,Europe,UK,-,Non_Brand,L,6837.429999999999,157.0,0,4634.35,2203.08,0.6777912168753465,0.3222087831246535,0,0,0,0,0,1,0,0,0,-,24.36,5.37,November,0,1507.265972906404,0
8180,2019-11-06,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
8181,2019-11-06,Europe,France,-,Brand,L,1199.8799999999999,650.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,35.97,7.83,November,0,261.1915596330275,0
8182,2019-11-06,Europe,France,-,Non_Brand,L,902.12,61.0,0,393.9,508.22,0.43663814126723716,0.5633618587327629,0,0,0,0,0,1,0,0,0,-,31.04,5.57,November,0,161.8817139175258,0
8183,2019-11-06,Europe,Germany,-,Brand,L,3826.04,3270.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,24.69,8.13,November,0,1259.8503523693805,0
8184,2019-11-06,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
8185,2019-11-06,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
8186,2019-11-06,Europe,Poland,-,Brand,L,204.01999999999998,1073.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,20.26,34.73,November,0,349.7341855873642,0
8187,2019-11-06,Europe,Poland,-,Non_Brand,L,1487.2600000000002,333.0,0,785.54,701.7200000000001,0.5281793364979895,0.47182066350201046,0,0,0,0,0,1,0,0,0,-,19.2,14.67,November,0,1136.3595937500002,0
8188,2019-11-06,Europe,UK,-,Brand,L,2040.2400000000002,1798.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,23.16,6.01,November,0,529.440518134715,0
8189,2019-11-06,Europe,UK,-,Non_Brand,L,2936.1799999999994,141.0,0,1486.5499999999995,1449.6299999999999,0.5062870804923403,0.4937129195076597,0,0,0,0,0,1,0,0,0,-,24.36,5.37,November,0,647.2613546798028,0
8190,2019-11-07,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
8191,2019-11-07,Europe,France,-,Brand,L,1161.06,700.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,35.97,7.83,November,0,252.74116763969977,0
8192,2019-11-07,Europe,France,-,Non_Brand,L,846.67,76.0,0,318.99,527.68,0.3767583592190582,0.6232416407809418,0,0,0,0,0,1,0,0,0,-,31.04,5.57,November,0,151.9314400773196,0
8193,2019-11-07,Europe,Germany,-,Brand,L,3796.2599999999998,3275.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,24.69,8.13,November,0,1250.0443013365737,0
8194,2019-11-07,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
8195,2019-11-07,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
8196,2019-11-07,Europe,Poland,-,Brand,L,196.27999999999994,1124.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,20.26,34.73,November,0,336.4661599210265,0
8197,2019-11-07,Europe,Poland,-,Non_Brand,L,1242.79,393.0,0,700.1299999999999,542.6600000000001,0.5633534225412177,0.4366465774587823,0,0,0,0,0,1,0,0,0,-,19.2,14.67,November,0,949.569234375,0
8198,2019-11-07,Europe,UK,-,Brand,L,2006.1300000000003,1791.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,23.16,6.01,November,0,520.5890025906737,0
8199,2019-11-07,Europe,UK,-,Non_Brand,L,2994.86,174.0,0,1515.8300000000002,1479.03,0.5061438598131466,0.4938561401868534,0,0,0,0,0,1,0,0,0,-,24.36,5.37,November,0,660.1969704433499,0
8200,2019-11-08,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
8201,2019-11-08,Europe,France,-,Brand,L,1022.5,715.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,1,0,0,0,-,35.97,7.83,November,0,222.5792326939116,0
