,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,anomaly_2022,power,growth,MAPE,period_AE
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,multiplicative,na,logistic,28.83,3.93
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,na,na,linear,28.51,21.16
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,additive,na,linear,28.51,21.16
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,na,na,logistic,28.58,4.14
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,multiplicative,na,linear,28.51,21.16
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,additive,na,logistic,28.58,4.14
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,na,Custom,na,na,na,na,na,na,na,na,linear,28.44,24.9
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,multiplicative,na,logistic,28.58,4.14
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,na,Custom,na,na,na,na,na,na,additive,na,linear,28.44,24.9
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,na,Custom,na,na,na,na,na,na,na,na,logistic,28.98,4.46
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,na,Custom,na,na,na,na,na,na,multiplicative,na,linear,28.44,24.9
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,na,Custom,na,na,na,na,na,na,additive,na,logistic,28.98,4.46
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,28.56,21.87
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,additive,na,linear,28.56,21.87
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,na,Custom,na,na,na,na,na,na,multiplicative,na,logistic,28.98,4.46
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,28.83,2.6
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,multiplicative,na,linear,28.56,21.87
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,additive,na,logistic,28.83,2.6
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,na,na,linear,28.49,21.08
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,multiplicative,na,logistic,28.83,2.6
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,additive,na,linear,28.49,21.08
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,na,na,logistic,28.62,2.77
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,multiplicative,na,linear,28.49,21.08
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,additive,na,logistic,28.62,2.77
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,multiplicative,na,logistic,28.62,2.77
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,na,na,linear,28.73,25.419999999999998
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,additive,na,linear,28.73,25.419999999999998
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,na,na,logistic,28.81,3.09
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,multiplicative,na,linear,28.73,25.419999999999998
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,29.2,23.119999999999997
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,additive,na,logistic,28.81,3.09
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,additive,na,linear,29.2,23.119999999999997
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,29.22,7.180000000000001
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,multiplicative,na,logistic,28.81,3.09
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,additive,na,logistic,29.22,7.180000000000001
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,multiplicative,na,linear,29.2,23.119999999999997
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,na,linear,28.73,22.41
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,multiplicative,na,logistic,29.22,7.180000000000001
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,additive,na,linear,28.73,22.41
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,na,logistic,29.06,6.68
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,linear,28.73,22.41
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,additive,na,logistic,29.06,6.68
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,logistic,29.06,6.68
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,na,na,linear,29.59,26.22
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,na,na,logistic,29.26,6.7
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,additive,na,linear,29.59,26.22
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,additive,na,logistic,29.26,6.7
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,na,na,na,na,na,na,na,na,na,linear,19.66,7.5200000000000005
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,linear,29.59,26.22
0,Canada,-,Non_Brand,122,0.5,1.0,10.0,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,logistic,29.26,6.7
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,na,na,na,na,na,na,na,additive,na,linear,19.66,7.5200000000000005
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,na,na,na,na,na,na,na,multiplicative,na,linear,19.66,7.5200000000000005
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,na,na,na,na,na,na,na,na,na,logistic,34.33,19.97
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,na,na,na,na,na,na,na,additive,na,logistic,34.33,19.97
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,Default,na,na,na,na,na,na,na,na,linear,19.87,7.6
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,na,na,na,na,na,na,na,multiplicative,na,logistic,34.33,19.97
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,Default,na,na,na,na,na,na,additive,na,linear,19.87,7.6
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,Default,na,na,na,na,na,na,na,na,logistic,34.07,19.67
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,Default,na,na,na,na,na,na,multiplicative,na,linear,19.87,7.6
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,Default,na,na,na,na,na,na,additive,na,logistic,34.07,19.67
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,Default,na,na,na,na,na,na,multiplicative,na,logistic,34.07,19.67
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,Custom,na,na,na,na,na,na,na,na,linear,19.17,8.290000000000001
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,Custom,na,na,na,na,na,na,additive,na,linear,19.17,8.290000000000001
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,Custom,na,na,na,na,na,na,multiplicative,na,linear,19.17,8.290000000000001
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,Custom,na,na,na,na,na,na,na,na,logistic,32.7,19.75
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,Custom,na,na,na,na,na,na,additive,na,logistic,32.7,19.75
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,na,na,na,na,na,na,na,na,na,linear,19.68,6.97
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,na,na,na,na,na,na,na,additive,na,linear,19.68,6.97
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,na,Custom,na,na,na,na,na,na,multiplicative,na,logistic,32.7,19.75
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,na,na,na,na,na,na,na,multiplicative,na,linear,19.68,6.97
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,na,na,na,na,na,na,na,na,na,logistic,29.11,12.989999999999998
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,Default,na,na,na,na,na,na,na,na,linear,19.87,8.129999999999999
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,na,na,na,na,na,na,na,additive,na,logistic,29.11,12.989999999999998
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,Default,na,na,na,na,na,na,additive,na,linear,19.87,8.129999999999999
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,na,na,na,na,na,na,na,multiplicative,na,logistic,29.11,12.989999999999998
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,Default,na,na,na,na,na,na,multiplicative,na,linear,19.87,8.129999999999999
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,Default,na,na,na,na,na,na,na,na,logistic,29.63,14.12
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,Custom,na,na,na,na,na,na,na,na,linear,19.15,8.34
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,Default,na,na,na,na,na,na,additive,na,logistic,29.63,14.12
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,Default,na,na,na,na,na,na,multiplicative,na,logistic,29.63,14.12
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,Custom,na,na,na,na,na,na,additive,na,linear,19.15,8.34
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,Custom,na,na,na,na,na,na,multiplicative,na,linear,19.15,8.34
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,Custom,na,na,na,na,na,na,na,na,logistic,29.06,14.829999999999998
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,20.06,15.43
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,Custom,na,na,na,na,na,na,additive,na,logistic,29.06,14.829999999999998
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,na,na,na,na,na,na,na,additive,na,linear,20.06,15.43
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,34.19,20.43
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,additive,Custom,na,na,na,na,na,na,multiplicative,na,logistic,29.06,14.829999999999998
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,na,na,na,na,na,na,na,multiplicative,na,linear,20.06,15.43
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,na,na,na,na,na,na,na,additive,na,logistic,34.19,20.43
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,na,linear,20.17,15.53
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,additive,na,linear,20.17,15.53
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,na,na,na,na,na,na,na,multiplicative,na,logistic,34.19,20.43
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,na,logistic,34.03,20.66
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,linear,20.17,15.53
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,additive,na,logistic,34.03,20.66
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,logistic,34.03,20.66
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,na,na,linear,20.07,16.14
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,additive,na,linear,20.07,16.14
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,na,na,logistic,33.16,19.73
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,linear,20.07,16.14
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,35.24,27.73
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,additive,na,logistic,33.16,19.73
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,additive,na,linear,35.24,27.73
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,multiplicative,na,linear,35.24,27.73
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,38.51,17.84
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,logistic,33.16,19.73
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,additive,na,logistic,38.51,17.84
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,na,linear,34.05,26.71
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,Default,na,na,na,na,na,na,additive,na,linear,34.05,26.71
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,multiplicative,na,logistic,38.51,17.84
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,Default,na,na,na,na,na,na,multiplicative,na,linear,34.05,26.71
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,na,logistic,37.98,17.31
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,Default,na,na,na,na,na,na,additive,na,logistic,37.98,17.31
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,na,na,linear,33.71,26.919999999999998
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,Default,na,na,na,na,na,na,multiplicative,na,logistic,37.98,17.31
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,additive,na,linear,33.71,26.919999999999998
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,multiplicative,na,linear,33.71,26.919999999999998
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,na,na,logistic,36.75,17.68
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,34.55,28.110000000000003
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,additive,na,linear,34.55,28.110000000000003
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,additive,na,logistic,36.75,17.68
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,multiplicative,na,logistic,36.75,17.68
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,multiplicative,na,linear,34.55,28.110000000000003
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,36.42,21.26
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,na,na,linear,34.37,27.97
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,additive,na,logistic,36.42,21.26
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,additive,na,linear,34.37,27.97
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,multiplicative,na,logistic,36.42,21.26
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,multiplicative,na,linear,34.37,27.97
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,na,na,logistic,36.43,21.93
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,additive,na,logistic,36.43,21.93
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,Custom,na,na,na,na,na,na,na,na,linear,33.53,27.77
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,multiplicative,na,logistic,36.43,21.93
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,Custom,na,na,na,na,na,na,additive,na,linear,33.53,27.77
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,Custom,na,na,na,na,na,na,multiplicative,na,linear,33.53,27.77
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,24.06,19.650000000000002
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,Custom,na,na,na,na,na,na,na,na,logistic,35.75,21.38
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,additive,na,linear,24.06,19.650000000000002
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,Custom,na,na,na,na,na,na,additive,na,logistic,35.75,21.38
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,35.33,23.830000000000002
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,multiplicative,na,linear,24.06,19.650000000000002
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,additive,Custom,na,na,na,na,na,na,multiplicative,na,logistic,35.75,21.38
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,additive,na,logistic,35.33,23.830000000000002
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,na,linear,23.87,19.509999999999998
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,multiplicative,na,logistic,35.33,23.830000000000002
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,additive,na,linear,23.87,19.509999999999998
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,linear,23.87,19.509999999999998
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,na,logistic,35.24,24.13
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,additive,na,logistic,35.24,24.13
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,logistic,35.24,24.13
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,na,na,linear,24.49,20.59
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,additive,na,linear,24.49,20.59
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,na,na,logistic,33.91,23.23
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,linear,24.49,20.59
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,linear,25.56,12.85
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,additive,na,logistic,33.91,23.23
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,additive,na,linear,25.56,12.85
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,logistic,26.6,7.02
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,multiplicative,na,linear,25.56,12.85
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,additive,na,logistic,26.6,7.02
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,logistic,33.91,23.23
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,multiplicative,additive,na,Default,na,na,na,na,na,na,na,na,linear,25.82,12.55
0,Canada,-,Non_Brand,122,0.5,1.0,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,multiplicative,na,logistic,26.6,7.02
