region,market,account_type,funnel,ds,X,y,anomaly_2021,covid_year_dummy,weekday_or_weekend,Month of Ds,AOV,ROAS,floor,cap,new_confirmed
North America,Canada,-,Non_Brand,2019-02-14,1227.23,8.0,0,0,0,February,43.89,7.12,0,199.08584187742082,0
North America,Canada,-,Non_Brand,2019-02-15,892.2399999999998,10.0,0,0,0,February,43.89,7.12,0,144.74251082251078,0
North America,Canada,-,Non_Brand,2019-02-16,108.84,0.0,0,0,1,February,43.89,7.12,0,17.65643198906357,0
North America,Canada,-,Non_Brand,2019-02-17,93.13000000000001,0.0,0,0,1,February,43.89,7.12,0,15.107897015265438,0
North America,Canada,-,Non_Brand,2019-02-18,1164.69,1.0,0,0,0,February,43.89,7.12,0,188.94036910457964,0
North America,Canada,-,Non_Brand,2019-02-19,1416.49,13.0,0,0,0,February,43.89,7.12,0,229.78830713146505,0
North America,Canada,-,Non_Brand,2019-02-20,1418.38,9.0,0,0,0,February,43.89,7.12,0,230.09491000227845,0
North America,Canada,-,Non_Brand,2019-02-21,1094.8799999999999,10.0,0,0,0,February,43.89,7.12,0,177.61552973342447,0
North America,Canada,-,Non_Brand,2019-02-22,1082.1299999999999,11.0,0,0,0,February,43.89,7.12,0,175.5471770334928,0
North America,Canada,-,Non_Brand,2019-02-23,90.9,0.0,0,0,1,February,43.89,7.12,0,14.746138072453864,0
North America,Canada,-,Non_Brand,2019-02-24,83.8,0.0,0,0,1,February,43.89,7.12,0,13.594349510138983,0
North America,Canada,-,Non_Brand,2019-02-25,1060.41,6.0,0,0,0,February,43.89,7.12,0,172.02367737525634,0
North America,Canada,-,Non_Brand,2019-02-26,885.02,4.0,0,0,0,February,43.89,7.12,0,143.5712554112554,0
North America,Canada,-,Non_Brand,2019-02-27,967.89,9.0,0,0,0,February,43.89,7.12,0,157.01473684210526,0
North America,Canada,-,Non_Brand,2019-02-28,710.1800000000001,8.0,0,0,0,February,43.89,7.12,0,115.20805650489864,0
North America,Canada,-,Non_Brand,2019-03-01,848.29,8.0,0,0,0,March,43.89,7.12,0,137.61277739804055,0
North America,Canada,-,Non_Brand,2019-03-02,530.5099999999999,0.0,0,0,1,March,43.89,7.12,0,86.06131692868533,0
North America,Canada,-,Non_Brand,2019-03-03,741.9399999999999,0.0,0,0,1,March,43.89,7.12,0,120.36028252449304,0
North America,Canada,-,Non_Brand,2019-03-04,884.3999999999999,12.0,0,0,0,March,43.89,7.12,0,143.4706766917293,0
North America,Canada,-,Non_Brand,2019-03-05,881.88,7.0,0,0,0,March,43.89,7.12,0,143.06187286397812,0
North America,Canada,-,Non_Brand,2019-03-06,600.8100000000001,5.0,0,0,0,March,43.89,7.12,0,97.46564593301436,0
North America,Canada,-,Non_Brand,2019-03-07,612.6599999999999,7.0,0,0,0,March,43.89,7.12,0,99.38799726589197,0
North America,Canada,-,Non_Brand,2019-03-08,534.62,6.0,0,0,0,March,43.89,7.12,0,86.7280565048986,0
North America,Canada,-,Non_Brand,2019-03-09,508.98,2.0,0,0,1,March,43.89,7.12,0,82.56863978127136,0
North America,Canada,-,Non_Brand,2019-03-10,467.1499999999999,0.0,0,0,1,March,43.89,7.12,0,75.78282068808383,0
North America,Canada,-,Non_Brand,2019-03-11,619.89,20.0,0,0,0,March,43.89,7.12,0,100.56087491455912,0
North America,Canada,-,Non_Brand,2019-03-12,596.37,8.0,0,0,0,March,43.89,7.12,0,96.74537252221464,0
North America,Canada,-,Non_Brand,2019-03-13,584.6600000000001,14.0,0,0,0,March,43.89,7.12,0,94.84573251310096,0
North America,Canada,-,Non_Brand,2019-03-14,492.15,5.0,0,0,0,March,43.89,7.12,0,79.83841421736157,0
North America,Canada,-,Non_Brand,2019-03-15,528.99,11.0,0,0,0,March,43.89,7.12,0,85.81473684210526,0
North America,Canada,-,Non_Brand,2019-03-16,420.63000000000005,0.0,0,0,1,March,43.89,7.12,0,68.23617224880384,0
North America,Canada,-,Non_Brand,2019-03-17,377.96000000000004,1.0,0,0,1,March,43.89,7.12,0,61.314085213032584,0
North America,Canada,-,Non_Brand,2019-03-18,485.57,10.0,0,0,0,March,43.89,7.12,0,78.77098200045569,0
North America,Canada,-,Non_Brand,2019-03-19,280.90999999999997,6.0,0,0,0,March,43.89,7.12,0,45.57027113237639,0
North America,Canada,-,Non_Brand,2019-03-20,243.73999999999998,3.0,0,0,0,March,43.89,7.12,0,39.54041467304625,0
North America,Canada,-,Non_Brand,2019-03-21,180.95000000000005,1.0,0,0,0,March,43.89,7.12,0,29.354385964912286,0
North America,Canada,-,Non_Brand,2019-03-22,149.97000000000003,8.0,0,0,0,March,43.89,7.12,0,24.328694463431308,0
North America,Canada,-,Non_Brand,2019-03-23,159.96,1.0,0,0,1,March,43.89,7.12,0,25.949309637730693,0
North America,Canada,-,Non_Brand,2019-03-24,148.25,0.0,0,0,1,March,43.89,7.12,0,24.049669628616996,0
North America,Canada,-,Non_Brand,2019-03-25,173.20999999999998,10.0,0,0,0,March,43.89,7.12,0,28.09877420824789,0
North America,Canada,-,Non_Brand,2019-03-26,139.61,4.0,0,0,0,March,43.89,7.12,0,22.648056504898612,0
North America,Canada,-,Non_Brand,2019-03-27,153.73000000000002,10.0,0,0,0,March,43.89,7.12,0,24.93865573023468,0
North America,Canada,-,Non_Brand,2019-03-28,153.96,2.0,0,0,0,March,43.89,7.12,0,24.975967190704036,0
North America,Canada,-,Non_Brand,2019-03-29,125.44999999999997,2.0,0,0,0,March,43.89,7.12,0,20.350968329915695,0
North America,Canada,-,Non_Brand,2019-03-30,88.65,0.0,0,0,1,March,43.89,7.12,0,14.381134654818867,0
North America,Canada,-,Non_Brand,2019-03-31,63.07,0.0,0,0,1,March,43.89,7.12,0,10.231451355661882,0
North America,Canada,-,Non_Brand,2019-04-01,430.47,3.0,0,0,0,April,43.89,7.12,0,69.83245386192755,0
North America,Canada,-,Non_Brand,2019-04-02,333.9,0.0,0,0,0,April,43.89,7.12,0,54.16650717703349,0
North America,Canada,-,Non_Brand,2019-04-03,365.93000000000006,3.0,0,0,0,April,43.89,7.12,0,59.362533606744144,0
North America,Canada,-,Non_Brand,2019-04-04,465.89000000000004,5.0,0,0,0,April,43.89,7.12,0,75.57841877420825,0
North America,Canada,-,Non_Brand,2019-04-05,400.0100000000001,0.0,0,0,0,April,43.89,7.12,0,64.89111870585556,0
North America,Canada,-,Non_Brand,2019-04-06,344.54,0.0,0,0,1,April,43.89,7.12,0,55.8925677830941,0
North America,Canada,-,Non_Brand,2019-04-07,392.93,1.0,0,0,1,April,43.89,7.12,0,63.74257461836409,0
North America,Canada,-,Non_Brand,2019-04-08,497.5799999999999,8.0,0,0,0,April,43.89,7.12,0,80.7192891319207,0
North America,Canada,-,Non_Brand,2019-04-09,444.93000000000006,5.0,0,0,0,April,43.89,7.12,0,72.1782091592618,0
North America,Canada,-,Non_Brand,2019-04-10,435.82000000000005,3.0,0,0,0,April,43.89,7.12,0,70.70035087719299,0
North America,Canada,-,Non_Brand,2019-04-11,380.89,5.0,0,0,0,April,43.89,7.12,0,61.78940077466393,0
North America,Canada,-,Non_Brand,2019-04-12,217.89,4.0,0,0,0,April,43.89,7.12,0,35.34693096377307,0
North America,Canada,-,Non_Brand,2019-04-13,193.21999999999994,0.0,0,0,1,April,43.89,7.12,0,31.344871269081786,0
North America,Canada,-,Non_Brand,2019-04-14,231.43,0.0,0,0,1,April,43.89,7.12,0,37.543440419229896,0
North America,Canada,-,Non_Brand,2019-04-15,320.24,2.0,0,0,0,April,43.89,7.12,0,51.950530872636136,0
North America,Canada,-,Non_Brand,2019-04-16,367.88,3.0,0,0,0,April,43.89,7.12,0,59.6788699020278,0
North America,Canada,-,Non_Brand,2019-04-17,513.95,4.0,0,0,0,April,43.89,7.12,0,83.37489177489178,0
North America,Canada,-,Non_Brand,2019-04-18,577.66,10.0,0,0,0,April,43.89,7.12,0,93.71016632490316,0
North America,Canada,-,Non_Brand,2019-04-19,460.49,0.0,0,0,0,April,43.89,7.12,0,74.70241057188426,0
North America,Canada,-,Non_Brand,2019-04-20,434.0900000000001,0.0,0,0,1,April,43.89,7.12,0,70.41970380496697,0
North America,Canada,-,Non_Brand,2019-04-21,498.07,0.0,0,0,1,April,43.89,7.12,0,80.79877876509455,0
North America,Canada,-,Non_Brand,2019-04-22,955.9199999999998,14.0,0,0,0,April,43.89,7.12,0,155.07291866028706,0
North America,Canada,-,Non_Brand,2019-04-23,1166.2600000000002,7.0,0,0,0,April,43.89,7.12,0,189.1950603782183,0
North America,Canada,-,Non_Brand,2019-04-24,1290.9299999999998,7.0,0,0,0,April,43.89,7.12,0,209.4194941900205,0
North America,Canada,-,Non_Brand,2019-04-25,1206.21,7.0,0,0,0,April,43.89,7.12,0,195.67589883800412,0
North America,Canada,-,Non_Brand,2019-04-26,1242.93,6.0,0,0,0,April,43.89,7.12,0,201.63275461380726,0
North America,Canada,-,Non_Brand,2019-04-27,748.72,1.0,0,0,1,April,43.89,7.12,0,121.46015948963318,0
North America,Canada,-,Non_Brand,2019-04-28,553.53,0.0,0,0,1,April,43.89,7.12,0,89.79570745044428,0
North America,Canada,-,Non_Brand,2019-04-29,1103.5800000000002,8.0,0,0,0,April,43.89,7.12,0,179.02687628161314,0
North America,Canada,-,Non_Brand,2019-04-30,1064.63,7.0,0,0,0,April,43.89,7.12,0,172.70826156299842,0
North America,Canada,-,Non_Brand,2019-05-01,804.8799999999999,7.0,0,0,0,May,43.89,7.12,0,130.57064479380267,0
North America,Canada,-,Non_Brand,2019-05-02,888.3999999999999,9.0,0,0,0,May,43.89,7.12,0,144.11957165641374,0
North America,Canada,-,Non_Brand,2019-05-03,808.6600000000002,5.0,0,0,0,May,43.89,7.12,0,131.1838505354295,0
North America,Canada,-,Non_Brand,2019-05-04,462.7000000000001,0.0,0,0,1,May,43.89,7.12,0,75.06092503987243,0
North America,Canada,-,Non_Brand,2019-05-05,385.79,0.0,0,0,1,May,43.89,7.12,0,62.584297106402374,0
North America,Canada,-,Non_Brand,2019-05-06,745.69,7.0,0,0,0,May,43.89,7.12,0,120.96862155388473,0
North America,Canada,-,Non_Brand,2019-05-07,867.02,10.0,0,0,0,May,43.89,7.12,0,140.65122807017542,0
North America,Canada,-,Non_Brand,2019-05-08,845.4100000000001,10.0,0,0,0,May,43.89,7.12,0,137.1455730234678,0
North America,Canada,-,Non_Brand,2019-05-09,804.38,2.0,0,0,0,May,43.89,7.12,0,130.48953292321713,0
North America,Canada,-,Non_Brand,2019-05-10,611.78,11.0,0,0,0,May,43.89,7.12,0,99.24524037366142,0
North America,Canada,-,Non_Brand,2019-05-11,347.08000000000004,0.0,0,0,1,May,43.89,7.12,0,56.30461608566872,0
North America,Canada,-,Non_Brand,2019-05-12,400.38,0.0,0,0,1,May,43.89,7.12,0,64.95114149008886,0
North America,Canada,-,Non_Brand,2019-05-13,873.5000000000001,6.0,0,0,0,May,43.89,7.12,0,141.70243791296423,0
North America,Canada,-,Non_Brand,2019-05-14,722.4000000000001,6.0,0,0,0,May,43.89,7.12,0,117.19043062200957,0
North America,Canada,-,Non_Brand,2019-05-15,661.23,13.0,0,0,0,May,43.89,7.12,0,107.26720437457281,0
North America,Canada,-,Non_Brand,2019-05-16,661.14,6.0,0,0,0,May,43.89,7.12,0,107.25260423786739,0
North America,Canada,-,Non_Brand,2019-05-17,608.0000000000001,12.0,0,0,0,May,43.89,7.12,0,98.63203463203465,0
North America,Canada,-,Non_Brand,2019-05-18,9.77,0.0,0,0,1,May,43.89,7.12,0,1.5849259512417406,0
North America,Canada,-,Non_Brand,2019-05-19,5.9,1.0,0,0,1,May,43.89,7.12,0,0.9571200729095466,0
North America,Canada,-,Non_Brand,2019-05-20,13.29,0.0,0,0,0,May,43.89,7.12,0,2.1559535201640463,0
North America,Canada,-,Non_Brand,2019-05-21,763.3800000000001,7.0,0,0,0,May,43.89,7.12,0,123.83835953520165,0
North America,Canada,-,Non_Brand,2019-05-22,621.3599999999999,12.0,0,0,0,May,43.89,7.12,0,100.79934381408063,0
North America,Canada,-,Non_Brand,2019-05-23,660.22,5.0,0,0,0,May,43.89,7.12,0,107.10335839598999,0
North America,Canada,-,Non_Brand,2019-05-24,547.0799999999999,8.0,0,0,0,May,43.89,7.12,0,88.74936431989063,0
North America,Canada,-,Non_Brand,2019-05-25,276.76,1.0,0,0,1,May,43.89,7.12,0,44.89704260651629,0
North America,Canada,-,Non_Brand,2019-05-26,349.73,2.0,0,0,1,May,43.89,7.12,0,56.73450899977216,0
North America,Canada,-,Non_Brand,2019-05-27,641.45,5.0,0,0,0,May,43.89,7.12,0,104.05841877420826,0
North America,Canada,-,Non_Brand,2019-05-28,705.47,8.0,0,0,0,May,43.89,7.12,0,114.4439826839827,0
North America,Canada,-,Non_Brand,2019-05-29,792.66,6.0,0,0,0,May,43.89,7.12,0,128.58827067669174,0
North America,Canada,-,Non_Brand,2019-05-30,625.79,4.0,0,0,0,May,43.89,7.12,0,101.51799498746865,0
North America,Canada,-,Non_Brand,2019-05-31,562.77,5.0,0,0,0,May,43.89,7.12,0,91.29465481886534,0
North America,Canada,-,Non_Brand,2019-06-01,324.47999999999996,0.0,0,0,1,June,43.89,7.12,0,52.63835953520164,0
North America,Canada,-,Non_Brand,2019-06-02,321.19000000000005,1.0,0,0,1,June,43.89,7.12,0,52.1046434267487,0
North America,Canada,-,Non_Brand,2019-06-03,591.7499999999999,11.0,0,0,0,June,43.89,7.12,0,95.99589883800408,0
North America,Canada,-,Non_Brand,2019-06-04,559.95,7.0,0,0,0,June,43.89,7.12,0,90.83718386876282,0
North America,Canada,-,Non_Brand,2019-06-05,577.8699999999999,10.0,0,0,0,June,43.89,7.12,0,93.74423331054908,0
North America,Canada,-,Non_Brand,2019-06-06,552.48,7.0,0,0,0,June,43.89,7.12,0,89.62537252221463,0
North America,Canada,-,Non_Brand,2019-06-07,497.21,10.0,0,0,0,June,43.89,7.12,0,80.65926634768739,0
North America,Canada,-,Non_Brand,2019-06-08,257.65000000000003,1.0,0,0,1,June,43.89,7.12,0,41.796946912736395,0
North America,Canada,-,Non_Brand,2019-06-09,281.73,1.0,0,0,1,June,43.89,7.12,0,45.70329460013671,0
North America,Canada,-,Non_Brand,2019-06-10,787.4200000000001,9.0,0,0,0,June,43.89,7.12,0,127.73821827295512,0
North America,Canada,-,Non_Brand,2019-06-11,676.3500000000001,13.0,0,0,0,June,43.89,7.12,0,109.72002734108,0
North America,Canada,-,Non_Brand,2019-06-12,634.2400000000001,9.0,0,0,0,June,43.89,7.12,0,102.88878560036457,0
North America,Canada,-,Non_Brand,2019-06-13,682.78,7.0,0,0,0,June,43.89,7.12,0,110.76312599681022,0
North America,Canada,-,Non_Brand,2019-06-14,785.0899999999999,9.0,0,0,0,June,43.89,7.12,0,127.36023695602643,0
North America,Canada,-,Non_Brand,2019-06-15,403.74000000000007,0.0,0,0,1,June,43.89,7.12,0,65.4962132604238,0
North America,Canada,-,Non_Brand,2019-06-16,387.69,0.0,0,0,1,June,43.89,7.12,0,62.892522214627476,0
North America,Canada,-,Non_Brand,2019-06-17,722.8,6.0,0,0,0,June,43.89,7.12,0,117.255320118478,0
North America,Canada,-,Non_Brand,2019-06-18,855.43,7.0,0,0,0,June,43.89,7.12,0,138.77105491000228,0
North America,Canada,-,Non_Brand,2019-06-19,711.9299999999998,26.0,0,0,0,June,43.89,7.12,0,115.49194805194803,0
North America,Canada,-,Non_Brand,2019-06-20,675.1800000000001,9.0,0,0,0,June,43.89,7.12,0,109.53022556390978,0
North America,Canada,-,Non_Brand,2019-06-21,564.76,8.0,0,0,0,June,43.89,7.12,0,91.61748006379585,0
North America,Canada,-,Non_Brand,2019-06-22,413.40000000000003,0.0,0,0,1,June,43.89,7.12,0,67.06329460013671,0
North America,Canada,-,Non_Brand,2019-06-23,418.91999999999996,5.0,0,0,1,June,43.89,7.12,0,67.95876965140123,0
North America,Canada,-,Non_Brand,2019-06-24,730.3,15.0,0,0,0,June,43.89,7.12,0,118.47199817726133,0
North America,Canada,-,Non_Brand,2019-06-25,904.55,12.0,0,0,0,June,43.89,7.12,0,146.73948507632718,0
North America,Canada,-,Non_Brand,2019-06-26,793.65,13.0,0,0,0,June,43.89,7.12,0,128.74887218045112,0
North America,Canada,-,Non_Brand,2019-06-27,644.41,14.0,0,0,0,June,43.89,7.12,0,104.53860104807472,0
North America,Canada,-,Non_Brand,2019-06-28,708.5400000000001,20.0,0,0,0,June,43.89,7.12,0,114.942009569378,0
North America,Canada,-,Non_Brand,2019-06-29,405.59,0.0,0,0,1,June,43.89,7.12,0,65.79632718159034,0
North America,Canada,-,Non_Brand,2019-06-30,336.66999999999996,1.0,0,0,1,June,43.89,7.12,0,54.61586694007746,0
North America,Canada,-,Non_Brand,2019-07-01,384.35,1.0,0,0,0,July,43.89,7.12,0,62.35069491911597,0
North America,Canada,-,Non_Brand,2019-07-02,691.3100000000001,10.0,0,0,0,July,43.89,7.12,0,112.1468945089998,0
North America,Canada,-,Non_Brand,2019-07-03,654.6800000000002,21.0,0,0,0,July,43.89,7.12,0,106.20463886990206,0
North America,Canada,-,Non_Brand,2019-07-04,662.6500000000001,14.0,0,0,0,July,43.89,7.12,0,107.49756208703579,0
North America,Canada,-,Non_Brand,2019-07-05,593.41,8.0,0,0,0,July,43.89,7.12,0,96.26519024834815,0
North America,Canada,-,Non_Brand,2019-07-06,353.5799999999999,0.0,0,0,1,July,43.89,7.12,0,57.35907040328092,0
North America,Canada,-,Non_Brand,2019-07-07,312.93000000000006,0.0,0,0,1,July,43.89,7.12,0,50.76467532467534,0
North America,Canada,-,Non_Brand,2019-07-08,773.0500000000001,13.0,0,0,0,July,43.89,7.12,0,125.40706311232628,0
North America,Canada,-,Non_Brand,2019-07-09,862.8500000000001,11.0,0,0,0,July,43.89,7.12,0,139.97475506949195,0
North America,Canada,-,Non_Brand,2019-07-10,756.65,28.0,0,0,0,July,43.89,7.12,0,122.74659375712007,0
North America,Canada,-,Non_Brand,2019-07-11,687.49,13.0,0,0,0,July,43.89,7.12,0,111.52719981772614,0
North America,Canada,-,Non_Brand,2019-07-12,600.92,8.0,0,0,0,July,43.89,7.12,0,97.48349054454317,0
North America,Canada,-,Non_Brand,2019-07-13,352.71,0.0,0,0,1,July,43.89,7.12,0,57.21793574846206,0
North America,Canada,-,Non_Brand,2019-07-14,329.33,1.0,0,0,1,July,43.89,7.12,0,53.42514467988152,0
North America,Canada,-,Non_Brand,2019-07-15,816.54,7.0,0,0,0,July,43.89,7.12,0,132.46217361585784,0
North America,Canada,-,Non_Brand,2019-07-16,822.2099999999999,44.0,0,0,0,July,43.89,7.12,0,133.381982228298,0
North America,Canada,-,Non_Brand,2019-07-17,757.86,30.0,0,0,0,July,43.89,7.12,0,122.94288448393712,0
North America,Canada,-,Non_Brand,2019-07-18,673.47,41.0,0,0,0,July,43.89,7.12,0,109.25282296650718,0
North America,Canada,-,Non_Brand,2019-07-19,585.04,29.0,0,0,0,July,43.89,7.12,0,94.90737753474596,0
North America,Canada,-,Non_Brand,2019-07-20,450.0799999999999,2.0,0,0,1,July,43.89,7.12,0,73.01366142629298,0
North America,Canada,-,Non_Brand,2019-07-21,510.53999999999996,0.0,0,0,1,July,43.89,7.12,0,82.82170881749828,0
North America,Canada,-,Non_Brand,2019-07-22,908.9300000000001,5.0,0,0,0,July,43.89,7.12,0,147.45002506265664,0
North America,Canada,-,Non_Brand,2019-07-23,817.6899999999998,12.0,0,0,0,July,43.89,7.12,0,132.6487309182046,0
North America,Canada,-,Non_Brand,2019-07-24,781.11,16.0,0,0,0,July,43.89,7.12,0,126.71458646616541,0
North America,Canada,-,Non_Brand,2019-07-25,816.8499999999999,15.0,0,0,0,July,43.89,7.12,0,132.51246297562085,0
North America,Canada,-,Non_Brand,2019-07-26,769.5799999999999,19.0,0,0,0,July,43.89,7.12,0,124.84414673046251,0
North America,Canada,-,Non_Brand,2019-07-27,403.0,2.0,0,0,1,July,43.89,7.12,0,65.37616769195716,0
North America,Canada,-,Non_Brand,2019-07-28,399.23999999999995,1.0,0,0,1,July,43.89,7.12,0,64.76620642515378,0
North America,Canada,-,Non_Brand,2019-07-29,922.3900000000001,16.0,0,0,0,July,43.89,7.12,0,149.6335566188198,0
North America,Canada,-,Non_Brand,2019-07-30,830.72,5.0,0,0,0,July,43.89,7.12,0,134.76250626566417,0
North America,Canada,-,Non_Brand,2019-07-31,840.27,17.0,0,0,0,July,43.89,7.12,0,136.31174299384824,0
North America,Canada,-,Non_Brand,2019-08-01,840.92,24.0,0,0,0,August,43.89,7.12,0,136.41718842560945,0
North America,Canada,-,Non_Brand,2019-08-02,658.1999999999999,6.0,0,0,0,August,43.89,7.12,0,106.77566643882433,0
North America,Canada,-,Non_Brand,2019-08-03,401.69999999999993,0.0,0,0,1,August,43.89,7.12,0,65.16527682843471,0
North America,Canada,-,Non_Brand,2019-08-04,330.48,0.0,0,0,1,August,43.89,7.12,0,53.6117019822283,0
North America,Canada,-,Non_Brand,2019-08-05,271.52,1.0,0,0,0,August,43.89,7.12,0,44.046990202779675,0
North America,Canada,-,Non_Brand,2019-08-06,880.9100000000001,2.0,0,0,0,August,43.89,7.12,0,142.90451583504216,0
North America,Canada,-,Non_Brand,2019-08-07,730.3499999999999,15.0,0,0,0,August,43.89,7.12,0,118.48010936431989,0
North America,Canada,-,Non_Brand,2019-08-08,729.8000000000001,6.0,0,0,0,August,43.89,7.12,0,118.39088630667578,0
North America,Canada,-,Non_Brand,2019-08-09,609.03,12.0,0,0,0,August,43.89,7.12,0,98.79912508544088,0
North America,Canada,-,Non_Brand,2019-08-10,407.5300000000001,0.0,0,0,1,August,43.89,7.12,0,66.11104123946231,0
North America,Canada,-,Non_Brand,2019-08-11,372.07000000000005,1.0,0,0,1,August,43.89,7.12,0,60.358587377534754,0
North America,Canada,-,Non_Brand,2019-08-12,750.1800000000001,14.0,0,0,0,August,43.89,7.12,0,121.697006151743,0
North America,Canada,-,Non_Brand,2019-08-13,875.07,17.0,0,0,0,August,43.89,7.12,0,141.95712918660288,0
North America,Canada,-,Non_Brand,2019-08-14,665.6800000000001,20.0,0,0,0,August,43.89,7.12,0,107.98910002278426,0
North America,Canada,-,Non_Brand,2019-08-15,714.4399999999998,19.0,0,0,0,August,43.89,7.12,0,115.8991296422875,0
North America,Canada,-,Non_Brand,2019-08-16,682.73,13.0,0,0,0,August,43.89,7.12,0,110.75501480975166,0
North America,Canada,-,Non_Brand,2019-08-17,319.06,0.0,0,0,1,August,43.89,7.12,0,51.759106858054224,0
North America,Canada,-,Non_Brand,2019-08-18,371.06999999999994,0.0,0,0,1,August,43.89,7.12,0,60.19636363636362,0
North America,Canada,-,Non_Brand,2019-08-19,829.6399999999999,15.0,0,0,0,August,43.89,7.12,0,134.58730462519932,0
North America,Canada,-,Non_Brand,2019-08-20,670.6700000000001,17.0,0,0,0,August,43.89,7.12,0,108.79859649122808,0
North America,Canada,-,Non_Brand,2019-08-21,765.97,16.0,0,0,0,August,43.89,7.12,0,124.25851902483481,0
North America,Canada,-,Non_Brand,2019-08-22,634.7,22.0,0,0,0,August,43.89,7.12,0,102.96340852130326,0
North America,Canada,-,Non_Brand,2019-08-23,610.4200000000001,24.0,0,0,0,August,43.89,7.12,0,99.02461608566873,0
