,ds,region,market,account_type,funnel,Identifier,X,y,anomaly_2021,covid_year_dummy,Covid_Year_Dummy,weekday_or_weekend,Nov_Dec_2018,Jul_Dec_2019,Month of Ds,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,new_confirmed,floor,AOV,ROAS,cap
987,2020-04-23,LATAM,Mexico,-,Brand,L,404.5400000000001,48.0,0.0,0.0,2.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,137.4373169129721
988,2020-04-24,LATAM,Mexico,-,Brand,L,360.07000000000005,61.0,0.0,0.0,2.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,122.32920032840725
989,2020-04-25,LATAM,Mexico,-,Brand,L,134.14000000000001,5.0,0.0,0.0,2.0,2.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,45.57235796387521
990,2020-04-26,LATAM,Mexico,-,Brand,L,71.52000000000001,25.0,0.0,0.0,2.0,2.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,24.298009852216754
991,2020-04-27,LATAM,Mexico,-,Brand,L,447.75000000000006,55.0,0.0,0.0,2.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,152.11736453201974
992,2020-04-28,LATAM,Mexico,-,Brand,L,430.0,78.0,0.0,0.0,2.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,146.08702791461414
993,2020-04-29,LATAM,Mexico,-,Brand,L,452.98,81.0,0.0,0.0,2.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,153.8941904761905
994,2020-04-30,LATAM,Mexico,-,Brand,L,438.7,56.0,0.0,0.0,2.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,149.0427422003284
995,2020-05-01,LATAM,Mexico,-,Brand,L,215.89000000000001,23.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,73.3458801313629
996,2020-05-02,LATAM,Mexico,-,Brand,L,121.40000000000002,4.0,0.0,0.0,2.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,41.244105090312
997,2020-05-03,LATAM,Mexico,-,Brand,L,64.34,4.0,0.0,0.0,2.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,21.85869622331692
998,2020-05-04,LATAM,Mexico,-,Brand,L,603.42,54.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,205.00426600985222
999,2020-05-05,LATAM,Mexico,-,Brand,L,496.25999999999993,72.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,168.59801970443348
1000,2020-05-06,LATAM,Mexico,-,Brand,L,464.38999999999993,53.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,157.77059277504102
1001,2020-05-07,LATAM,Mexico,-,Brand,L,473.88000000000005,81.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,160.99469950738919
1002,2020-05-08,LATAM,Mexico,-,Brand,L,331.57,53.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,112.6466880131363
1003,2020-05-09,LATAM,Mexico,-,Brand,L,95.86,19.0,0.0,0.0,2.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,32.567215106732355
1004,2020-05-10,LATAM,Mexico,-,Brand,L,45.42,10.0,0.0,0.0,2.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,15.430866995073893
1005,2020-05-11,LATAM,Mexico,-,Brand,L,442.84000000000003,88.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,150.44925451559936
1006,2020-05-12,LATAM,Mexico,-,Brand,L,550.2600000000001,26.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,186.94383251231534
1007,2020-05-13,LATAM,Mexico,-,Brand,L,456.34,51.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,155.0357077175698
1008,2020-05-14,LATAM,Mexico,-,Brand,L,503.25,53.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,170.97278325123153
1009,2020-05-15,LATAM,Mexico,-,Brand,L,367.60999999999996,57.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,124.89081937602627
1010,2020-05-16,LATAM,Mexico,-,Brand,L,97.46000000000001,8.0,0.0,0.0,2.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,33.110794745484405
1011,2020-05-17,LATAM,Mexico,-,Brand,L,79.35,2.0,0.0,0.0,2.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,26.95815270935961
1012,2020-05-18,LATAM,Mexico,-,Brand,L,488.55000000000007,76.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,165.97864532019707
1013,2020-05-19,LATAM,Mexico,-,Brand,L,498.06,62.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,169.20954679802955
1014,2020-05-20,LATAM,Mexico,-,Brand,L,447.7800000000001,57.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,152.12755665024633
1015,2020-05-21,LATAM,Mexico,-,Brand,L,374.63,79.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,127.27577504105092
1016,2020-05-22,LATAM,Mexico,-,Brand,L,263.11,56.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,89.38827422003286
1017,2020-05-23,LATAM,Mexico,-,Brand,L,78.3,5.0,0.0,0.0,2.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,26.601428571428574
1018,2020-05-24,LATAM,Mexico,-,Brand,L,40.370000000000005,0.0,0.0,0.0,2.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,13.715193760262729
1019,2020-05-25,LATAM,Mexico,-,Brand,L,312.73,48.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,106.2460377668309
1020,2020-05-26,LATAM,Mexico,-,Brand,L,325.30999999999995,76.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,110.51993267651888
1021,2020-05-27,LATAM,Mexico,-,Brand,L,282.85,65.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,96.0946880131363
1022,2020-05-28,LATAM,Mexico,-,Brand,L,275.17,102.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,93.48550574712645
1023,2020-05-29,LATAM,Mexico,-,Brand,L,257.5,64.0,0.0,0.0,2.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,87.48234811165847
1024,2020-05-30,LATAM,Mexico,-,Brand,L,65.89,16.0,0.0,0.0,2.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,22.385288998357964
1025,2020-05-31,LATAM,Mexico,-,Brand,L,38.709999999999994,2.0,0.0,0.0,2.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,13.15122988505747
1026,2020-06-01,LATAM,Mexico,-,Brand,L,290.04,76.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,98.53739901477834
1027,2020-06-02,LATAM,Mexico,-,Brand,L,352.39,86.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,119.72001806239737
1028,2020-06-03,LATAM,Mexico,-,Brand,L,329.79,119.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,112.04195566502464
1029,2020-06-04,LATAM,Mexico,-,Brand,L,332.95,103.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,113.11552545155993
1030,2020-06-05,LATAM,Mexico,-,Brand,L,316.01000000000005,72.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,107.36037602627259
1031,2020-06-06,LATAM,Mexico,-,Brand,L,96.54999999999998,7.0,0.0,0.0,2.0,2.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,32.801633825944165
1032,2020-06-07,LATAM,Mexico,-,Brand,L,72.55,1.0,0.0,0.0,2.0,2.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,24.647939244663384
1033,2020-06-08,LATAM,Mexico,-,Brand,L,434.84,112.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,147.7313563218391
1034,2020-06-09,LATAM,Mexico,-,Brand,L,486.36999999999995,90.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,165.23801806239734
1035,2020-06-10,LATAM,Mexico,-,Brand,L,518.4499999999999,103.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,176.13678981937602
1036,2020-06-11,LATAM,Mexico,-,Brand,L,446.51,121.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,151.69609031198686
1037,2020-06-12,LATAM,Mexico,-,Brand,L,400.84,71.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,136.18028899835798
1038,2020-06-13,LATAM,Mexico,-,Brand,L,105.57000000000001,4.0,0.0,0.0,2.0,2.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,35.86606403940887
1039,2020-06-14,LATAM,Mexico,-,Brand,L,63.300000000000004,2.0,0.0,0.0,2.0,2.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,21.505369458128083
1040,2020-06-15,LATAM,Mexico,-,Brand,L,336.14000000000004,87.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,114.19928735632186
1041,2020-06-16,LATAM,Mexico,-,Brand,L,394.22999999999996,120.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,133.93462561576354
1042,2020-06-17,LATAM,Mexico,-,Brand,L,445.1700000000001,94.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,151.24084236453206
1043,2020-06-18,LATAM,Mexico,-,Brand,L,399.14,125.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,135.6027356321839
1044,2020-06-19,LATAM,Mexico,-,Brand,L,339.09000000000003,74.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,115.20151231527096
1045,2020-06-20,LATAM,Mexico,-,Brand,L,78.42999999999999,11.0,0.0,0.0,2.0,2.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,26.645594417077174
1046,2020-06-21,LATAM,Mexico,-,Brand,L,35.33,0.0,0.0,0.0,2.0,2.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,12.002917898193761
1047,2020-06-22,LATAM,Mexico,-,Brand,L,348.42999999999995,95.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,118.37465845648603
1048,2020-06-23,LATAM,Mexico,-,Brand,L,337.15,93.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,114.54242200328407
1049,2020-06-24,LATAM,Mexico,-,Brand,L,464.77000000000004,99.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,157.8996929392447
1050,2020-06-25,LATAM,Mexico,-,Brand,L,448.54,129.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,152.38575697865355
1051,2020-06-26,LATAM,Mexico,-,Brand,L,328.03,115.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,111.44401806239738
1052,2020-06-27,LATAM,Mexico,-,Brand,L,86.14,5.0,0.0,0.0,2.0,2.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,29.264968801313632
1053,2020-06-28,LATAM,Mexico,-,Brand,L,48.12,4.0,0.0,0.0,2.0,2.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,16.34815763546798
1054,2020-06-29,LATAM,Mexico,-,Brand,L,440.83000000000004,113.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,149.7663825944171
1055,2020-06-30,LATAM,Mexico,-,Brand,L,376.3299999999999,91.0,0.0,0.0,2.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,127.85332840722495
1056,2020-07-01,LATAM,Mexico,-,Brand,L,369.82000000000005,131.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,125.64163875205257
1057,2020-07-02,LATAM,Mexico,-,Brand,L,468.00000000000006,133.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,158.9970443349754
1058,2020-07-03,LATAM,Mexico,-,Brand,L,437.5899999999999,89.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,148.66563382594416
1059,2020-07-04,LATAM,Mexico,-,Brand,L,111.35000000000001,3.0,0.0,0.0,2.0,2.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,37.82974548440066
1060,2020-07-05,LATAM,Mexico,-,Brand,L,73.16000000000001,4.0,0.0,0.0,2.0,2.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,24.85517898193761
1061,2020-07-06,LATAM,Mexico,-,Brand,L,521.0799999999999,128.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,177.0302988505747
1062,2020-07-07,LATAM,Mexico,-,Brand,L,464.75,123.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,157.89289819376026
1063,2020-07-08,LATAM,Mexico,-,Brand,L,444.97,113.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,151.17289490968804
1064,2020-07-09,LATAM,Mexico,-,Brand,L,549.6099999999999,81.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,186.72300328407223
1065,2020-07-10,LATAM,Mexico,-,Brand,L,434.45,99.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,147.59885878489328
1066,2020-07-11,LATAM,Mexico,-,Brand,L,106.36999999999999,4.0,0.0,0.0,2.0,2.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,36.137853858784894
1067,2020-07-12,LATAM,Mexico,-,Brand,L,67.92,10.0,0.0,0.0,2.0,2.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,23.074955665024632
1068,2020-07-13,LATAM,Mexico,-,Brand,L,662.01,84.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,224.90947290640395
1069,2020-07-14,LATAM,Mexico,-,Brand,L,518.05,101.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,176.00089490968801
1070,2020-07-15,LATAM,Mexico,-,Brand,L,611.29,109.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,207.67799835796387
1071,2020-07-16,LATAM,Mexico,-,Brand,L,648.96,108.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,220.47590147783254
1072,2020-07-17,LATAM,Mexico,-,Brand,L,528.52,111.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,179.55794417077178
1073,2020-07-18,LATAM,Mexico,-,Brand,L,114.46000000000001,16.0,0.0,0.0,2.0,2.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,38.886328407224966
1074,2020-07-19,LATAM,Mexico,-,Brand,L,76.32000000000001,3.0,0.0,0.0,2.0,2.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,25.92874876847291
1075,2020-07-20,LATAM,Mexico,-,Brand,L,685.1599999999999,99.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,232.7743908045977
1076,2020-07-21,LATAM,Mexico,-,Brand,L,589.9399999999999,124.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,200.42460755336617
1077,2020-07-22,LATAM,Mexico,-,Brand,L,646.13,103.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,219.51444499178984
1078,2020-07-23,LATAM,Mexico,-,Brand,L,607.4899999999999,118.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,206.38699671592772
1079,2020-07-24,LATAM,Mexico,-,Brand,L,494.97999999999996,96.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,168.16315599343184
1080,2020-07-25,LATAM,Mexico,-,Brand,L,108.42000000000002,10.0,0.0,0.0,2.0,2.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,36.83431527093597
1081,2020-07-26,LATAM,Mexico,-,Brand,L,50.97,2.0,0.0,0.0,2.0,2.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,17.316408866995076
1082,2020-07-27,LATAM,Mexico,-,Brand,L,581.48,69.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,197.5504302134647
1083,2020-07-28,LATAM,Mexico,-,Brand,L,520.96,84.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,176.98953037766833
1084,2020-07-29,LATAM,Mexico,-,Brand,L,432.15000000000003,96.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,146.81746305418721
1085,2020-07-30,LATAM,Mexico,-,Brand,L,559.2099999999999,92.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,189.98448111658456
1086,2020-07-31,LATAM,Mexico,-,Brand,L,436.00000000000006,87.0,0.0,0.0,2.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,148.12545155993436
1087,2020-08-01,LATAM,Mexico,-,Brand,L,117.61999999999999,6.0,0.0,0.0,2.0,2.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,39.95989819376027
1088,2020-08-02,LATAM,Mexico,-,Brand,L,50.69,0.0,0.0,0.0,1.0,1.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,17.221282430213467
1089,2020-08-03,LATAM,Mexico,-,Brand,L,471.47,99.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,160.1759326765189
1090,2020-08-04,LATAM,Mexico,-,Brand,L,512.6700000000001,88.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,174.17310837438427
1091,2020-08-05,LATAM,Mexico,-,Brand,L,440.89,83.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,149.78676683087028
1092,2020-08-06,LATAM,Mexico,-,Brand,L,403.84999999999997,78.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,137.20289819376026
1093,2020-08-07,LATAM,Mexico,-,Brand,L,325.76,132.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,110.67281444991791
1094,2020-08-08,LATAM,Mexico,-,Brand,L,61.17000000000001,10.0,0.0,0.0,2.0,2.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,20.781729064039414
1095,2020-08-09,LATAM,Mexico,-,Brand,L,31.630000000000003,1.0,0.0,0.0,2.0,2.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,10.74588998357964
1096,2020-08-10,LATAM,Mexico,-,Brand,L,390.95000000000005,83.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,132.82028735632187
1097,2020-08-11,LATAM,Mexico,-,Brand,L,395.94000000000005,82.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,134.51557635467984
1098,2020-08-12,LATAM,Mexico,-,Brand,L,505.76000000000005,101.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,171.82552380952384
1099,2020-08-13,LATAM,Mexico,-,Brand,L,550.83,108.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,187.1374827586207
1100,2020-08-14,LATAM,Mexico,-,Brand,L,436.24999999999994,98.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,148.21038587848932
1101,2020-08-15,LATAM,Mexico,-,Brand,L,73.67,2.0,0.0,0.0,2.0,2.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,25.028444991789822
1102,2020-08-16,LATAM,Mexico,-,Brand,L,35.38,1.0,0.0,0.0,2.0,2.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,12.019904761904764
1103,2020-08-17,LATAM,Mexico,-,Brand,L,734.6500000000001,102.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,249.58798850574718
1104,2020-08-18,LATAM,Mexico,-,Brand,L,553.8100000000001,84.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,188.14989983579642
1105,2020-08-19,LATAM,Mexico,-,Brand,L,592.4399999999999,66.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,201.27395073891626
1106,2020-08-20,LATAM,Mexico,-,Brand,L,535.32,76.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,181.868157635468
1107,2020-08-21,LATAM,Mexico,-,Brand,L,498.82,89.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,169.4677471264368
1108,2020-08-22,LATAM,Mexico,-,Brand,L,128.76999999999998,13.0,0.0,0.0,2.0,2.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,43.747968801313625
1109,2020-08-23,LATAM,Mexico,-,Brand,L,52.06999999999999,2.0,0.0,0.0,2.0,2.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,17.690119868637108
1110,2020-08-24,LATAM,Mexico,-,Brand,L,668.39,58.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,227.07699671592778
1111,2020-08-25,LATAM,Mexico,-,Brand,L,675.33,83.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,229.4347733990148
1112,2020-08-26,LATAM,Mexico,-,Brand,L,705.9000000000001,122.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,239.82054187192125
1113,2020-08-27,LATAM,Mexico,-,Brand,L,601.9,118.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,204.48786535303776
1114,2020-08-28,LATAM,Mexico,-,Brand,L,618.04,114.0,0.0,0.0,2.0,0.0,0.0,0.0,AugustAugust,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,209.9712249589491
